campaign_id,campaign_name,channel,channel_category,target_audience,target_region,ad_spend_usd,impressions,clicks,click_through_rate_pct,leads_generated,cost_per_lead_usd,mql_qualified_leads,sql_sales_opportunities,pipeline_created_usd,conversions,revenue_generated_usd,return_on_ad_spend,customer_acquisition_cost_usd,roi_pct,start_date,end_date,campaign_status
CAMP-2024-00326,Developer Productivity Blitz - Q3 2024 [Phase 3],Virtual Tech Demos & Hands-on Webinars,Owned Events,Retail E-Commerce Engineering Directors,ANZ,73500.0,82136,5306,6.46,1353,54.32,769,200,3826767.28,88,880530.0,11.98,835.23,1098.0,2025-03-05,2025-05-12,Completed
CAMP-2024-00327,Next-Gen Lakehouse Migration - Q4 2024 [Phase 1],Google Search Ads - Enterprise Intent,Paid Search,Retail E-Commerce Engineering Directors,Latin America,27700.0,333383,11035,3.31,196,141.33,107,32,1069380.98,6,301653.0,10.89,4616.67,989.0,2024-06-21,2024-09-12,Completed
CAMP-2024-00328,Automated Compliance & SOC2 - Q1 2024 [Phase 2],Programmatic Account-Based Display (ABM),ABM Display,Enterprise Data Engineering Leads,Western Europe,18800.0,455323,6329,1.39,83,226.51,55,21,458780.74,8,119192.0,6.34,2350.0,534.0,2026-04-12,2026-06-26,Completed
CAMP-2024-00329,Automated Compliance & SOC2 - Q2 2024 [Phase 3],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,SMB Growth Tech Founders,ANZ,77300.0,178387,8188,4.59,829,93.24,558,298,1971985.66,115,630768.0,8.16,672.17,716.0,2025-01-28,2025-03-12,Completed
CAMP-2024-00330,Quantum-Safe Cryptography Suite - Q3 2024 [Phase 1],Virtual Tech Demos & Hands-on Webinars,Owned Events,Retail E-Commerce Engineering Directors,Western Europe,78500.0,163839,10797,6.59,955,82.2,417,138,4229007.69,27,1029920.0,13.12,2907.41,1212.0,2025-03-24,2025-04-11,Completed
CAMP-2024-00331,Real-Time Telemetry at Scale - Q4 2024 [Phase 2],Programmatic Account-Based Display (ABM),ABM Display,FinTech Chief Information Security Officers (CISO),Latin America,24600.0,143225,1776,1.24,111,221.62,59,31,508215.89,9,185976.0,7.56,2733.33,656.0,2024-04-07,2024-05-29,Completed
CAMP-2024-00332,High-Throughput Streaming Engine - Q1 2024 [Phase 3],Virtual Tech Demos & Hands-on Webinars,Owned Events,FinTech Chief Information Security Officers (CISO),Latin America,75100.0,120186,5168,4.3,1203,62.43,538,191,2485446.43,44,894441.0,11.91,1706.82,1091.0,2024-02-23,2024-03-30,Completed
CAMP-2024-00333,Cloud Cost Optimization 40% - Q2 2024 [Phase 1],Technical SEO & Pillar Blog Content,Organic Content,Cloud Native DevOps & SRE Architects,North America,26700.0,98597,5482,5.56,730,36.58,455,217,1815108.87,73,517446.0,19.38,365.75,1838.0,2024-04-11,2024-06-02,Completed
CAMP-2024-00334,Kubernetes Multi-Cloud Mesh - Q3 2024 [Phase 2],Developer Hackathons & Open Source Grants,Community,Retail E-Commerce Engineering Directors,Western Europe,50200.0,47479,3542,7.46,1150,43.65,572,266,3349407.38,57,1085826.0,21.63,880.7,2063.0,2025-07-26,2025-09-06,Completed
CAMP-2024-00335,Kubernetes Multi-Cloud Mesh - Q4 2024 [Phase 3],YouTube Deep-Dive Tech Architecture,Video Marketing,Healthcare & Life Sciences Tech Leads,North America,3200.0,7868,192,2.44,36,88.89,15,7,128547.41,2,26336.0,8.23,1600.0,723.0,2024-05-04,2024-07-25,Completed
CAMP-2024-00336,Real-Time Telemetry at Scale - Q1 2024 [Phase 1],Regional Strategic Partner Co-Marketing,Partner Co-Op,Retail E-Commerce Engineering Directors,Middle East,79000.0,194554,9825,5.05,1714,46.09,778,281,6694121.0,50,1540500.0,19.5,1580.0,1850.0,2026-06-02,2026-07-10,Completed
CAMP-2024-00337,Unified Customer 360 AI - Q2 2024 [Phase 2],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Healthcare & Life Sciences Tech Leads,ANZ,16700.0,33198,1318,3.97,179,93.3,90,32,744149.3,12,277053.0,16.59,1391.67,1559.0,2026-05-22,2026-06-22,Completed
CAMP-2024-00338,High-Throughput Streaming Engine - Q3 2024 [Phase 3],LinkedIn B2B Sponsored Content & InMail,Paid Social,FinTech Chief Information Security Officers (CISO),Latin America,22100.0,88916,2543,2.86,150,147.33,109,31,936905.62,7,196690.0,8.9,3157.14,790.0,2024-10-30,2025-01-27,Completed
CAMP-2024-00339,GenAI Enterprise Copilot Accelerator - Q4 2024 [Phase 1],Google Search Ads - Enterprise Intent,Paid Search,Retail E-Commerce Engineering Directors,Middle East,90400.0,518224,14303,2.76,873,103.55,566,302,4472292.67,89,999824.0,11.06,1015.73,1006.0,2025-11-27,2026-02-08,Completed
CAMP-2024-00340,Developer Productivity Blitz - Q1 2024 [Phase 2],Executive Newsletter Sponsorships,Sponsored Content,Healthcare & Life Sciences Tech Leads,Middle East,79600.0,174891,7223,4.13,736,108.15,526,227,1909934.11,52,748240.0,9.4,1530.77,840.0,2026-01-20,2026-04-12,Completed
CAMP-2024-00341,Cloud Cost Optimization 40% - Q2 2024 [Phase 3],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Global AI/ML Research Scientists,North America,39000.0,57855,2482,4.29,494,78.95,240,97,2528198.91,33,585390.0,15.01,1181.82,1401.0,2024-10-08,2025-01-06,Completed
CAMP-2024-00342,Zero-Trust Perimeter Defense - Q3 2024 [Phase 1],Gartner & Forrester Summit Sponsorships,Events & Conferences,Healthcare & Life Sciences Tech Leads,Latin America,89800.0,649246,12920,1.99,264,340.15,129,47,2229203.02,19,482226.0,5.37,4726.32,437.0,2025-05-02,2025-06-26,Completed
CAMP-2024-00343,Automated Compliance & SOC2 - Q4 2024 [Phase 2],Technical SEO & Pillar Blog Content,Organic Content,Global AI/ML Research Scientists,Latin America,9700.0,31604,2304,7.29,227,42.73,123,36,741458.04,11,152581.0,15.73,881.82,1473.0,2025-02-24,2025-04-16,Completed
CAMP-2024-00344,High-Throughput Streaming Engine - Q1 2024 [Phase 3],Executive Newsletter Sponsorships,Sponsored Content,Healthcare & Life Sciences Tech Leads,APAC (Japan/Taiwan/SG),45900.0,80824,4801,5.94,492,93.29,362,167,2749441.1,44,649485.0,14.15,1043.18,1315.0,2024-05-30,2024-07-01,Completed
CAMP-2024-00345,Quantum-Safe Cryptography Suite - Q2 2024 [Phase 1],Developer Hackathons & Open Source Grants,Community,Cloud Native DevOps & SRE Architects,Middle East,90600.0,213764,16353,7.65,2285,39.65,1021,500,8720652.26,189,1811094.0,19.99,479.37,1899.0,2024-08-11,2024-10-21,Completed
CAMP-2024-00346,Automated Compliance & SOC2 - Q3 2024 [Phase 2],YouTube Deep-Dive Tech Architecture,Video Marketing,Retail E-Commerce Engineering Directors,Global Multi-Region,89400.0,521104,18395,3.53,1179,75.83,566,165,2606820.37,42,795660.0,8.9,2128.57,790.0,2026-02-26,2026-03-15,Completed
CAMP-2024-00347,High-Throughput Streaming Engine - Q4 2024 [Phase 3],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,FinTech Chief Information Security Officers (CISO),North America,25600.0,183039,5601,3.06,281,91.1,114,34,716627.26,7,212736.0,8.31,3657.14,731.0,2025-06-22,2025-08-19,Completed
CAMP-2024-00348,Developer Productivity Blitz - Q1 2024 [Phase 1],Programmatic Account-Based Display (ABM),ABM Display,Fortune 500 CTOs & VP Infrastructure,Western Europe,84500.0,424661,5648,1.33,412,205.1,225,89,1268696.16,25,330395.0,3.91,3380.0,291.0,2025-08-06,2025-09-27,Completed
CAMP-2024-00349,Zero-Trust Perimeter Defense - Q2 2024 [Phase 2],Google Search Ads - Enterprise Intent,Paid Search,Global AI/ML Research Scientists,Global Multi-Region,71000.0,451715,15268,3.38,572,124.13,247,85,1770889.7,17,362100.0,5.1,4176.47,410.0,2024-12-09,2025-01-23,Completed
CAMP-2024-00350,Developer Productivity Blitz - Q3 2024 [Phase 3],Executive Newsletter Sponsorships,Sponsored Content,Cloud Native DevOps & SRE Architects,Middle East,9900.0,14322,550,3.84,119,83.19,72,22,513485.16,8,134244.0,13.56,1237.5,1256.0,2024-07-20,2024-08-26,Completed
CAMP-2024-00351,Next-Gen Lakehouse Migration - Q4 2024 [Phase 1],YouTube Deep-Dive Tech Architecture,Video Marketing,Healthcare & Life Sciences Tech Leads,APAC (Japan/Taiwan/SG),48700.0,104914,3074,2.93,561,86.81,225,79,1148397.33,22,296096.0,6.08,2213.64,508.0,2026-02-20,2026-03-28,Completed
CAMP-2024-00352,Edge AI for Smart Robotics - Q1 2024 [Phase 2],Executive Newsletter Sponsorships,Sponsored Content,SMB Growth Tech Founders,APAC (Japan/Taiwan/SG),64900.0,239118,14108,5.9,614,105.7,372,139,2207590.59,62,711304.0,10.96,1046.77,996.0,2025-05-16,2025-08-10,Completed
CAMP-2024-00353,High-Throughput Streaming Engine - Q2 2024 [Phase 3],Developer Hackathons & Open Source Grants,Community,Retail E-Commerce Engineering Directors,Middle East,93600.0,439760,27529,6.26,2941,31.83,1451,631,7600466.86,216,1603368.0,17.13,433.33,1613.0,2025-11-04,2026-01-03,Completed
CAMP-2024-00354,Developer Productivity Blitz - Q3 2024 [Phase 1],Executive Newsletter Sponsorships,Sponsored Content,Global AI/ML Research Scientists,Global Multi-Region,70700.0,201976,10321,5.11,945,74.81,657,360,1674583.57,71,663166.0,9.38,995.77,838.0,2026-03-09,2026-04-16,Completed
CAMP-2024-00355,Next-Gen Lakehouse Migration - Q4 2024 [Phase 2],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Enterprise Data Engineering Leads,APAC (Japan/Taiwan/SG),42400.0,59069,2540,4.3,587,72.23,284,113,2233828.85,27,698752.0,16.48,1570.37,1548.0,2025-11-21,2026-01-28,Completed
CAMP-2024-00356,Next-Gen Lakehouse Migration - Q1 2024 [Phase 3],Developer Hackathons & Open Source Grants,Community,Cloud Native DevOps & SRE Architects,North America,20300.0,18706,1229,6.57,409,49.63,273,116,942088.86,38,250908.0,12.36,534.21,1136.0,2025-01-30,2025-02-24,Completed
CAMP-2024-00357,Quantum-Safe Cryptography Suite - Q2 2024 [Phase 1],Gartner & Forrester Summit Sponsorships,Events & Conferences,Cloud Native DevOps & SRE Architects,Western Europe,18100.0,66495,1556,2.34,55,329.09,25,6,517944.79,2,114211.0,6.31,9050.0,531.0,2024-07-16,2024-08-27,Completed
CAMP-2024-00358,Real-Time Telemetry at Scale - Q3 2024 [Phase 2],Regional Strategic Partner Co-Marketing,Partner Co-Op,SMB Growth Tech Founders,Western Europe,17100.0,70095,2923,4.17,360,47.5,208,86,598071.36,36,190152.0,11.12,475.0,1012.0,2024-05-03,2024-06-01,Completed
CAMP-2024-00359,GenAI Enterprise Copilot Accelerator - Q4 2024 [Phase 3],Regional Strategic Partner Co-Marketing,Partner Co-Op,Fortune 500 CTOs & VP Infrastructure,Global Multi-Region,12600.0,35256,1784,5.06,265,47.55,190,80,495691.54,30,166320.0,13.2,420.0,1220.0,2024-11-22,2025-01-04,Completed
CAMP-2024-00360,Unified Customer 360 AI - Q1 2024 [Phase 1],Google Search Ads - Enterprise Intent,Paid Search,Retail E-Commerce Engineering Directors,Latin America,48300.0,165578,5729,3.46,318,151.89,130,60,1275899.62,18,259371.0,5.37,2683.33,437.0,2024-12-31,2025-01-17,Completed
CAMP-2024-00361,Next-Gen Lakehouse Migration - Q2 2024 [Phase 2],Developer Hackathons & Open Source Grants,Community,Healthcare & Life Sciences Tech Leads,North America,74600.0,104600,6025,5.76,1940,38.45,1034,520,8070099.49,115,1668056.0,22.36,648.7,2136.0,2024-12-14,2025-03-05,Completed
CAMP-2024-00362,Zero-Trust Perimeter Defense - Q3 2024 [Phase 3],Google Search Ads - Enterprise Intent,Paid Search,Global AI/ML Research Scientists,Western Europe,38100.0,304895,10214,3.35,308,123.7,216,90,832688.69,37,284226.0,7.46,1029.73,646.0,2024-01-21,2024-03-13,Completed
CAMP-2024-00363,Cloud Cost Optimization 40% - Q4 2024 [Phase 1],Regional Strategic Partner Co-Marketing,Partner Co-Op,SMB Growth Tech Founders,Global Multi-Region,69700.0,660929,20621,3.12,1044,66.76,747,331,4046282.83,97,1062228.0,15.24,718.56,1424.0,2026-02-22,2026-04-02,Completed
CAMP-2024-00364,Automated Compliance & SOC2 - Q1 2024 [Phase 2],Developer Hackathons & Open Source Grants,Community,Fortune 500 CTOs & VP Infrastructure,ANZ,16400.0,51175,3787,7.4,480,34.17,303,134,820589.48,26,223368.0,13.62,630.77,1262.0,2025-04-27,2025-06-22,Completed
CAMP-2024-00365,Real-Time Telemetry at Scale - Q2 2024 [Phase 3],Regional Strategic Partner Co-Marketing,Partner Co-Op,Enterprise Data Engineering Leads,Western Europe,82400.0,388490,15695,4.04,1167,70.61,536,205,4354099.16,78,1205512.0,14.63,1056.41,1363.0,2026-03-16,2026-05-09,Completed
CAMP-2024-00366,Quantum-Safe Cryptography Suite - Q3 2024 [Phase 1],YouTube Deep-Dive Tech Architecture,Video Marketing,SMB Growth Tech Founders,North America,42600.0,94051,2925,3.11,408,104.41,196,52,2495265.61,21,508644.0,11.94,2028.57,1094.0,2026-01-14,2026-02-25,Completed
CAMP-2024-00367,Edge AI for Smart Robotics - Q4 2024 [Phase 2],Virtual Tech Demos & Hands-on Webinars,Owned Events,Retail E-Commerce Engineering Directors,Middle East,51000.0,95562,5944,6.22,815,62.58,358,137,1772485.88,27,417180.0,8.18,1888.89,718.0,2025-07-10,2025-08-12,Completed
CAMP-2024-00368,GenAI Enterprise Copilot Accelerator - Q1 2024 [Phase 3],Programmatic Account-Based Display (ABM),ABM Display,Cloud Native DevOps & SRE Architects,Global Multi-Region,42900.0,482525,9554,1.98,159,269.81,82,38,1248225.12,12,332046.0,7.74,3575.0,674.0,2025-06-06,2025-08-30,Completed
CAMP-2024-00369,Unified Customer 360 AI - Q2 2024 [Phase 1],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Cloud Native DevOps & SRE Architects,Latin America,64400.0,314393,10878,3.46,861,74.8,463,126,3224138.94,45,792764.0,12.31,1431.11,1131.0,2024-01-08,2024-03-04,Completed
CAMP-2024-00370,Developer Productivity Blitz - Q3 2024 [Phase 2],Developer Hackathons & Open Source Grants,Community,FinTech Chief Information Security Officers (CISO),APAC (Japan/Taiwan/SG),78500.0,59444,4815,8.1,1706,46.01,1125,406,6192186.12,178,1882430.0,23.98,441.01,2298.0,2026-03-03,2026-05-08,Completed
CAMP-2024-00371,GenAI Enterprise Copilot Accelerator - Q4 2024 [Phase 3],Tech Podcast Host-Read Sponsorship,Audio & Podcasts,Global AI/ML Research Scientists,Global Multi-Region,32600.0,320882,9819,3.06,365,89.32,168,49,813533.47,14,249064.0,7.64,2328.57,664.0,2024-10-11,2024-12-22,Completed
CAMP-2024-00372,High-Throughput Streaming Engine - Q1 2024 [Phase 1],Gartner & Forrester Summit Sponsorships,Events & Conferences,FinTech Chief Information Security Officers (CISO),ANZ,89300.0,567857,10335,1.82,217,411.52,115,45,2250901.38,11,582236.0,6.52,8118.18,552.0,2025-10-06,2025-11-23,Completed
CAMP-2024-00373,Developer Productivity Blitz - Q2 2024 [Phase 2],Executive Newsletter Sponsorships,Sponsored Content,Healthcare & Life Sciences Tech Leads,APAC (Japan/Taiwan/SG),31100.0,38905,1813,4.66,410,75.85,193,64,1364940.16,16,423582.0,13.62,1943.75,1262.0,2024-05-13,2024-06-25,Completed
CAMP-2024-00374,Developer Productivity Blitz - Q3 2024 [Phase 3],Google Search Ads - Enterprise Intent,Paid Search,Enterprise Data Engineering Leads,Middle East,53100.0,152694,4703,3.08,452,117.48,256,136,1664460.82,44,350460.0,6.6,1206.82,560.0,2025-09-16,2025-11-06,Completed
CAMP-2024-00375,Zero-Trust Perimeter Defense - Q4 2024 [Phase 1],Programmatic Account-Based Display (ABM),ABM Display,SMB Growth Tech Founders,North America,25600.0,148521,1708,1.15,97,263.92,66,20,707589.25,6,169216.0,6.61,4266.67,561.0,2025-11-03,2026-01-21,Completed
CAMP-2024-00376,Kubernetes Multi-Cloud Mesh - Q1 2024 [Phase 2],Technical SEO & Pillar Blog Content,Organic Content,SMB Growth Tech Founders,APAC (Japan/Taiwan/SG),36800.0,167357,8803,5.26,967,38.06,685,178,2572339.33,39,640688.0,17.41,943.59,1641.0,2025-07-30,2025-10-21,Completed
CAMP-2024-00377,Cloud Cost Optimization 40% - Q2 2024 [Phase 3],Gartner & Forrester Summit Sponsorships,Events & Conferences,Global AI/ML Research Scientists,Middle East,86500.0,336526,5620,1.67,227,381.06,156,56,2062104.03,13,693730.0,8.02,6653.85,702.0,2025-11-25,2026-01-01,Completed
CAMP-2024-00378,Edge AI for Smart Robotics - Q3 2024 [Phase 1],Technical SEO & Pillar Blog Content,Organic Content,Global AI/ML Research Scientists,North America,15100.0,15733,955,6.07,555,27.21,280,128,1533701.65,43,382181.0,25.31,351.16,2431.0,2024-05-07,2024-07-14,Completed
CAMP-2024-00379,GenAI Enterprise Copilot Accelerator - Q4 2024 [Phase 2],Programmatic Account-Based Display (ABM),ABM Display,Fortune 500 CTOs & VP Infrastructure,APAC (Japan/Taiwan/SG),51200.0,580753,11557,1.99,239,214.23,156,85,655774.94,37,256512.0,5.01,1383.78,401.0,2024-09-13,2024-10-25,Completed
CAMP-2024-00380,GenAI Enterprise Copilot Accelerator - Q1 2024 [Phase 3],YouTube Deep-Dive Tech Architecture,Video Marketing,FinTech Chief Information Security Officers (CISO),Western Europe,91900.0,204881,6925,3.38,1344,68.38,982,432,3028576.48,191,701197.0,7.63,481.15,663.0,2025-08-05,2025-10-17,Completed
CAMP-2024-00381,Next-Gen Lakehouse Migration - Q2 2024 [Phase 1],Technical SEO & Pillar Blog Content,Organic Content,Global AI/ML Research Scientists,Western Europe,34500.0,98970,5958,6.02,1246,27.69,701,185,2977048.62,62,987045.0,28.61,556.45,2761.0,2024-08-02,2024-10-18,Completed
CAMP-2024-00382,Unified Customer 360 AI - Q3 2024 [Phase 2],Developer Hackathons & Open Source Grants,Community,Enterprise Data Engineering Leads,Middle East,74500.0,141868,11236,7.92,2001,37.23,1269,401,2881097.81,178,1032570.0,13.86,418.54,1286.0,2024-01-02,2024-03-14,Completed
CAMP-2024-00383,Zero-Trust Perimeter Defense - Q4 2024 [Phase 3],Virtual Tech Demos & Hands-on Webinars,Owned Events,Enterprise Data Engineering Leads,Middle East,87300.0,231615,13619,5.88,1760,49.6,1031,308,2749063.77,105,778716.0,8.92,831.43,792.0,2024-04-09,2024-06-05,Completed
CAMP-2024-00384,Cloud Cost Optimization 40% - Q1 2024 [Phase 1],Virtual Tech Demos & Hands-on Webinars,Owned Events,Cloud Native DevOps & SRE Architects,Western Europe,66600.0,137443,9085,6.61,1010,65.94,717,231,3463942.66,57,849816.0,12.76,1168.42,1176.0,2025-05-03,2025-07-17,Completed
CAMP-2024-00385,Kubernetes Multi-Cloud Mesh - Q2 2024 [Phase 2],LinkedIn B2B Sponsored Content & InMail,Paid Social,FinTech Chief Information Security Officers (CISO),Global Multi-Region,85200.0,631568,16105,2.55,472,180.51,313,163,2514849.67,48,783840.0,9.2,1775.0,820.0,2026-05-27,2026-07-21,Completed
CAMP-2024-00386,Cloud Cost Optimization 40% - Q3 2024 [Phase 3],Technical SEO & Pillar Blog Content,Organic Content,Fortune 500 CTOs & VP Infrastructure,Global Multi-Region,75100.0,387538,22826,5.89,1974,38.04,1167,634,4186731.39,228,1489984.0,19.84,329.39,1884.0,2025-10-02,2025-12-01,Completed
CAMP-2024-00387,Next-Gen Lakehouse Migration - Q4 2024 [Phase 1],Developer Hackathons & Open Source Grants,Community,SMB Growth Tech Founders,Western Europe,31000.0,124204,9365,7.54,998,31.06,546,217,2282019.7,61,622480.0,20.08,508.2,1908.0,2025-01-06,2025-02-25,Completed
CAMP-2024-00388,Next-Gen Lakehouse Migration - Q1 2024 [Phase 2],Virtual Tech Demos & Hands-on Webinars,Owned Events,Healthcare & Life Sciences Tech Leads,APAC (Japan/Taiwan/SG),67200.0,184317,8368,4.54,1208,55.63,570,250,2433896.89,79,532896.0,7.93,850.63,693.0,2024-09-22,2024-10-16,Completed
CAMP-2024-00389,Zero-Trust Perimeter Defense - Q2 2024 [Phase 3],Programmatic Account-Based Display (ABM),ABM Display,SMB Growth Tech Founders,Latin America,40600.0,136536,2444,1.79,218,186.24,111,37,1081530.46,13,254156.0,6.26,3123.08,526.0,2026-02-28,2026-05-23,Completed
CAMP-2024-00390,Zero-Trust Perimeter Defense - Q3 2024 [Phase 1],LinkedIn B2B Sponsored Content & InMail,Paid Social,SMB Growth Tech Founders,ANZ,41500.0,94660,3067,3.24,226,183.63,155,80,884594.26,16,331170.0,7.98,2593.75,698.0,2024-04-12,2024-05-19,Completed
CAMP-2024-00391,Edge AI for Smart Robotics - Q4 2024 [Phase 2],Developer Hackathons & Open Source Grants,Community,FinTech Chief Information Security Officers (CISO),North America,46700.0,63841,4022,6.3,1006,46.42,438,159,2338332.92,57,621577.0,13.31,819.3,1231.0,2024-03-14,2024-04-07,Completed
CAMP-2024-00392,Quantum-Safe Cryptography Suite - Q1 2024 [Phase 3],Developer Hackathons & Open Source Grants,Community,Global AI/ML Research Scientists,Middle East,69000.0,65332,5697,8.72,2292,30.1,1699,590,2368314.16,217,812820.0,11.78,317.97,1078.0,2025-11-22,2026-01-12,Completed
CAMP-2024-00393,Cloud Cost Optimization 40% - Q2 2024 [Phase 1],Programmatic Account-Based Display (ABM),ABM Display,FinTech Chief Information Security Officers (CISO),APAC (Japan/Taiwan/SG),42500.0,165416,2382,1.44,260,163.46,183,99,1120942.87,37,308125.0,7.25,1148.65,625.0,2025-05-24,2025-07-16,Completed
CAMP-2024-00394,High-Throughput Streaming Engine - Q3 2024 [Phase 2],YouTube Deep-Dive Tech Architecture,Video Marketing,Retail E-Commerce Engineering Directors,APAC (Japan/Taiwan/SG),34000.0,383590,12927,3.37,466,72.96,193,105,1212626.54,35,365160.0,10.74,971.43,974.0,2024-10-26,2024-12-18,Completed
CAMP-2024-00395,High-Throughput Streaming Engine - Q4 2024 [Phase 3],Regional Strategic Partner Co-Marketing,Partner Co-Op,Enterprise Data Engineering Leads,ANZ,43600.0,131564,4960,3.77,843,51.72,618,172,1690772.34,52,654872.0,15.02,838.46,1402.0,2025-09-04,2025-10-17,Completed
CAMP-2024-00396,Automated Compliance & SOC2 - Q1 2024 [Phase 1],Virtual Tech Demos & Hands-on Webinars,Owned Events,FinTech Chief Information Security Officers (CISO),Middle East,92900.0,117076,7048,6.02,1232,75.41,753,305,5958199.26,78,1368417.0,14.73,1191.03,1373.0,2025-11-18,2025-12-20,Completed
