sku_id,product_name,category,warehouse_id,warehouse_location,region,country,current_stock,allocated_stock,available_stock,safety_stock,reorder_point_qty,max_capacity_units,unit_cost_usd,total_inventory_value_usd,supplier_id,supplier_name,supplier_country,supplier_reliability_score,lead_time_days,shipping_method,defect_rate_pct,inventory_turnover_ratio,stock_status,last_audit_date
SKU-HW-01476,Direct-to-Chip Liquid Cooling Manifold v1.0,Power & Cooling,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,255,152,103,134,205,751,4510.41,1150154.55,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,21,Dedicated Rail Cargo,0.68,4.1,Optimal,2026-06-23
SKU-HW-01477,All-Flash NVMe High-IOPS Array v2.0,Storage Systems,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,9,6,3,43,64,198,15991.31,143921.79,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,17,Dedicated Rail Cargo,3.02,3.0,Critical Shortage,2026-01-14
SKU-HW-01478,Distributed Object Storage Block v3.0,Storage Systems,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,370,160,210,151,234,713,6836.26,2529416.2,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,25,Air Priority Express,1.74,5.2,Optimal,2026-04-16
SKU-HW-01479,Distributed Object Storage Block v4.0,Storage Systems,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,656,99,557,176,251,748,6403.85,4200925.6,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,6,Air Priority Express,1.62,2.9,Overstocked,2026-06-01
SKU-HW-01480,Distributed Object Storage Block v1.0,Storage Systems,WH-US-01,California Mega-Hub,US-West,United States,590,166,424,107,235,683,7074.04,4173683.6,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,22,Air Priority Express,0.45,10.7,Overstocked,2026-03-18
SKU-HW-01481,Quantum Optical 800G Core Switch v2.0,Networking Hardware,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,35,20,15,32,61,203,19451.9,680816.5,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,11,Ocean Freight Container,2.55,10.7,Optimal,2026-01-25
SKU-HW-01482,Distributed Object Storage Block v3.0,Storage Systems,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,261,147,114,158,328,1184,6262.35,1634473.35,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,9,Ground Fleet Line,0.4,7.1,Optimal,2026-03-24
SKU-HW-01483,Hardware Security Module (HSM) Vault v4.0,Security Appliances,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,35,9,26,32,58,154,10566.62,369831.7,SUP-US-02,Broadcom Optical Networks,United States,97.8,40,Air Priority Express,2.16,4.3,Optimal,2026-04-01
SKU-HW-01484,Ultra-Low Latency Spine Router v1.0,Networking Hardware,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,264,65,199,96,156,618,11847.85,3127832.4,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,42,Ocean Freight Container,2.64,10.2,Optimal,2026-03-28
SKU-HW-01485,Liquid-Cooled AI Inference Blade v2.0,Compute Servers,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,126,53,73,68,100,392,8246.25,1039027.5,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,16,Ground Fleet Line,0.41,8.3,Optimal,2026-05-03
SKU-HW-01486,High-Density GPU Tensor Server Node v3.0,Compute Servers,WH-US-03,Chicago Central Depot,US-Central,United States,229,79,150,114,235,899,14245.9,3262311.1,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,45,Ground Fleet Line,2.97,5.1,Optimal,2026-02-20
SKU-HW-01487,100G Single-Mode Optical Transceiver v4.0,Optical Components,WH-US-02,Virginia Cloud Center,US-East,United States,2025,611,1414,1105,2404,9246,259.22,524920.5,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,29,Ground Fleet Line,2.25,4.0,Optimal,2026-06-04
SKU-HW-01488,Liquid-Cooled AI Inference Blade v1.0,Compute Servers,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,347,87,260,70,116,393,9914.94,3440484.18,SUP-US-02,Broadcom Optical Networks,United States,97.8,5,Air Priority Express,2.69,5.9,Overstocked,2026-07-06
SKU-HW-01489,Liquid-Cooled AI Inference Blade v2.0,Compute Servers,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,258,90,168,130,210,700,8028.32,2071306.56,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,44,Ocean Freight Container,1.39,3.2,Optimal,2026-05-03
SKU-HW-01490,All-Flash NVMe High-IOPS Array v3.0,Storage Systems,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,274,81,193,89,173,528,16761.24,4592579.76,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,32,Dedicated Rail Cargo,0.25,7.7,Optimal,2026-01-29
SKU-HW-01491,Redundant Power Distribution Unit 3-Phase v4.0,Power & Cooling,WH-US-01,California Mega-Hub,US-West,United States,630,191,439,269,451,1376,2882.26,1815823.8,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,20,Ground Fleet Line,1.81,13.9,Optimal,2026-08-08
SKU-HW-01492,Hardware Security Module (HSM) Vault v1.0,Security Appliances,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,160,32,128,68,113,370,9123.77,1459803.2,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,18,Air Priority Express,2.26,9.5,Optimal,2026-05-04
SKU-HW-01493,Next-Gen Firewall Threat Shield v2.0,Security Appliances,WH-US-03,Chicago Central Depot,US-Central,United States,743,137,606,147,284,843,5348.16,3973682.88,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,33,Ocean Freight Container,0.36,13.3,Overstocked,2026-07-13
SKU-HW-01494,Direct-to-Chip Liquid Cooling Manifold v3.0,Power & Cooling,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,404,130,274,212,364,1021,4365.25,1763561.0,SUP-US-02,Broadcom Optical Networks,United States,97.8,6,Air Priority Express,2.16,4.6,Optimal,2026-03-15
SKU-HW-01495,Ultra-Low Latency Spine Router v4.0,Networking Hardware,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,166,43,123,91,181,695,12404.85,2059205.1,SUP-US-01,Supermicro Engineering Lab,United States,95.9,33,Ocean Freight Container,1.66,11.2,Optimal,2026-02-08
SKU-HW-01496,Hardware Security Module (HSM) Vault v1.0,Security Appliances,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,148,30,118,47,99,302,9079.59,1343779.32,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,8,Ocean Freight Container,1.8,7.9,Optimal,2026-03-20
SKU-HW-01497,Industrial IoT Telemetry Sensor v2.0,Edge Devices,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,5393,2411,2982,3723,5446,15573,123.08,663770.44,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,42,Ocean Freight Container,0.89,11.2,Optimal,2026-02-03
SKU-HW-01498,Ultra-Low Latency Spine Router v3.0,Networking Hardware,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,137,63,74,73,120,436,11871.68,1626420.16,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,44,Ground Fleet Line,0.13,10.7,Optimal,2026-04-19
SKU-HW-01499,Ultra-Low Latency Spine Router v4.0,Networking Hardware,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,140,69,71,47,88,297,11407.5,1597050.0,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,35,Dedicated Rail Cargo,1.17,5.5,Optimal,2026-04-03
SKU-HW-01500,Edge AI Gateway Controller v1.0,Edge Devices,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,648,260,388,207,432,1510,1953.87,1266107.76,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,29,Dedicated Rail Cargo,1.88,8.1,Optimal,2026-07-31
SKU-HW-01501,Direct-to-Chip Liquid Cooling Manifold v2.0,Power & Cooling,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,410,167,243,241,371,1284,3792.79,1555043.9,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,13,Ground Fleet Line,1.61,9.1,Optimal,2026-07-06
SKU-HW-01502,Distributed Object Storage Block v3.0,Storage Systems,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,29,17,12,95,180,608,7099.98,205899.42,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,24,Ground Fleet Line,1.53,9.3,Critical Shortage,2026-01-31
SKU-HW-01503,Redundant Power Distribution Unit 3-Phase v4.0,Power & Cooling,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,122,51,71,111,220,588,3487.44,425467.68,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,17,Air Priority Express,2.2,11.7,Optimal,2026-01-29
SKU-HW-01504,Industrial IoT Telemetry Sensor v1.0,Edge Devices,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,6258,3542,2716,3736,5629,19667,122.2,764727.6,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,15,Ground Fleet Line,3.11,10.0,Optimal,2026-05-10
SKU-HW-01505,Next-Gen Firewall Threat Shield v2.0,Security Appliances,WH-US-01,California Mega-Hub,US-West,United States,1129,250,879,138,296,1173,5484.86,6192406.94,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,28,Air Priority Express,0.56,9.9,Overstocked,2026-06-22
SKU-HW-01506,Industrial IoT Telemetry Sensor v3.0,Edge Devices,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,9057,3229,5828,4821,8460,25898,137.57,1245971.49,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,12,Ocean Freight Container,2.52,8.0,Optimal,2026-03-19
SKU-HW-01507,Industrial IoT Telemetry Sensor v4.0,Edge Devices,WH-US-01,California Mega-Hub,US-West,United States,4061,1424,2637,3356,6748,23509,117.8,478385.8,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,37,Ocean Freight Container,0.4,13.7,Optimal,2026-01-02
SKU-HW-01508,Ultra-Low Latency Spine Router v1.0,Networking Hardware,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,173,102,71,55,119,463,11116.33,1923125.09,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,44,Dedicated Rail Cargo,0.31,11.8,Optimal,2026-06-24
SKU-HW-01509,Edge AI Gateway Controller v2.0,Edge Devices,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,1009,389,620,391,594,1512,1950.77,1968326.93,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,19,Dedicated Rail Cargo,1.93,11.7,Optimal,2026-05-26
SKU-HW-01510,100G Single-Mode Optical Transceiver v3.0,Optical Components,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,7212,1892,5320,2087,4216,12804,301.48,2174273.76,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,33,Ground Fleet Line,2.53,4.6,Optimal,2026-06-11
SKU-HW-01511,Direct-to-Chip Liquid Cooling Manifold v4.0,Power & Cooling,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,607,130,477,161,343,1290,4010.33,2434270.31,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,23,Ground Fleet Line,2.99,12.3,Optimal,2026-07-23
SKU-HW-01512,Direct-to-Chip Liquid Cooling Manifold v1.0,Power & Cooling,WH-US-02,Virginia Cloud Center,US-East,United States,516,154,362,248,483,1702,4231.56,2183484.96,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,28,Ocean Freight Container,1.49,12.4,Optimal,2026-04-20
SKU-HW-01513,Dense Wavelength Mux Transceiver v2.0,Optical Components,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,1327,655,672,407,773,2443,709.01,940856.27,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,27,Ground Fleet Line,2.55,4.7,Optimal,2026-06-02
SKU-HW-01514,Distributed Object Storage Block v3.0,Storage Systems,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,307,165,142,132,198,755,6313.32,1938189.24,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,35,Dedicated Rail Cargo,2.56,11.1,Optimal,2026-02-22
SKU-HW-01515,Industrial IoT Telemetry Sensor v4.0,Edge Devices,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,8777,3256,5521,4133,5840,18225,113.9,999700.3,SUP-JP-01,Murata High-Freq Components,Japan,98.9,8,Ocean Freight Container,1.27,8.5,Optimal,2026-07-31
SKU-HW-01516,Liquid-Cooled AI Inference Blade v1.0,Compute Servers,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,331,75,256,124,199,784,8663.13,2867496.03,SUP-JP-01,Murata High-Freq Components,Japan,98.9,45,Ground Fleet Line,1.1,6.3,Optimal,2026-02-17
SKU-HW-01517,Redundant Power Distribution Unit 3-Phase v2.0,Power & Cooling,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,528,117,411,287,430,1176,3210.23,1695001.44,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,20,Dedicated Rail Cargo,0.33,11.4,Optimal,2026-05-24
SKU-HW-01518,Hardware Security Module (HSM) Vault v3.0,Security Appliances,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,5,3,2,53,75,214,10553.92,52769.6,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,22,Ground Fleet Line,0.86,2.7,Critical Shortage,2026-01-06
SKU-HW-01519,Direct-to-Chip Liquid Cooling Manifold v4.0,Power & Cooling,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,1283,383,900,249,547,1408,4075.37,5228699.71,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,45,Ocean Freight Container,2.19,5.2,Overstocked,2026-03-15
SKU-HW-01520,Edge AI Gateway Controller v1.0,Edge Devices,WH-US-02,Virginia Cloud Center,US-East,United States,1048,222,826,368,699,1938,1797.22,1883486.56,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,13,Ground Fleet Line,1.81,10.5,Optimal,2026-02-17
SKU-HW-01521,High-Density GPU Tensor Server Node v2.0,Compute Servers,WH-US-02,Virginia Cloud Center,US-East,United States,147,81,66,59,93,236,14812.36,2177416.92,SUP-US-01,Supermicro Engineering Lab,United States,95.9,43,Dedicated Rail Cargo,0.65,3.4,Optimal,2026-04-22
SKU-HW-01522,100G Single-Mode Optical Transceiver v3.0,Optical Components,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,5770,813,4957,1305,2194,5904,291.15,1679935.5,SUP-US-01,Supermicro Engineering Lab,United States,95.9,25,Air Priority Express,2.67,8.9,Overstocked,2026-04-19
SKU-HW-01523,High-Density GPU Tensor Server Node v4.0,Compute Servers,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,198,40,158,72,128,502,15553.27,3079547.46,SUP-JP-01,Murata High-Freq Components,Japan,98.9,40,Air Priority Express,1.26,2.6,Optimal,2026-01-14
SKU-HW-01524,Distributed Object Storage Block v1.0,Storage Systems,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,173,72,101,117,166,438,6761.84,1169798.32,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,22,Air Priority Express,2.66,11.2,Optimal,2026-06-18
SKU-HW-01525,All-Flash NVMe High-IOPS Array v2.0,Storage Systems,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,153,84,69,74,104,291,13816.11,2113864.83,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,17,Dedicated Rail Cargo,0.76,7.8,Optimal,2026-07-09
SKU-HW-01526,Quantum Optical 800G Core Switch v3.0,Networking Hardware,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,99,22,77,72,121,330,17094.18,1692323.82,SUP-US-02,Broadcom Optical Networks,United States,97.8,21,Air Priority Express,0.97,9.0,Optimal,2026-01-27
SKU-HW-01527,Quantum Optical 800G Core Switch v4.0,Networking Hardware,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,140,37,103,54,91,322,18954.94,2653691.6,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,20,Ocean Freight Container,2.73,11.0,Optimal,2026-06-07
SKU-HW-01528,Edge AI Gateway Controller v1.0,Edge Devices,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,1214,200,1014,213,420,1307,1796.81,2181327.34,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,30,Dedicated Rail Cargo,1.43,13.7,Overstocked,2026-08-07
SKU-HW-01529,Ultra-Low Latency Spine Router v2.0,Networking Hardware,WH-US-02,Virginia Cloud Center,US-East,United States,129,75,54,76,146,458,11789.48,1520842.92,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,20,Dedicated Rail Cargo,2.79,12.1,Optimal,2026-06-15
SKU-HW-01530,Hardware Security Module (HSM) Vault v3.0,Security Appliances,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,56,30,26,25,44,155,10149.8,568388.8,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,37,Dedicated Rail Cargo,0.84,10.1,Optimal,2026-01-16
SKU-HW-01531,Dense Wavelength Mux Transceiver v4.0,Optical Components,WH-US-03,Chicago Central Depot,US-Central,United States,3089,1636,1453,1371,2045,8168,684.63,2114822.07,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,7,Ocean Freight Container,1.8,2.7,Optimal,2026-01-20
SKU-HW-01532,Liquid-Cooled AI Inference Blade v1.0,Compute Servers,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,69,54,15,138,303,771,8880.48,612753.12,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,39,Air Priority Express,2.24,11.3,Low Stock,2026-05-02
SKU-HW-01533,Redundant Power Distribution Unit 3-Phase v2.0,Power & Cooling,WH-US-01,California Mega-Hub,US-West,United States,330,158,172,172,303,988,2958.01,976143.3,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,21,Dedicated Rail Cargo,1.05,12.8,Optimal,2026-07-18
SKU-HW-01534,Next-Gen Firewall Threat Shield v3.0,Security Appliances,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,611,144,467,120,180,712,5470.11,3342237.21,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,26,Air Priority Express,3.07,3.5,Overstocked,2026-05-26
SKU-HW-01535,All-Flash NVMe High-IOPS Array v4.0,Storage Systems,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,63,14,49,43,74,284,15951.14,1004921.82,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,26,Dedicated Rail Cargo,0.33,11.9,Optimal,2026-02-14
SKU-HW-01536,100G Single-Mode Optical Transceiver v1.0,Optical Components,WH-US-01,California Mega-Hub,US-West,United States,15891,2928,12963,2898,5314,17438,252.42,4011206.22,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,11,Dedicated Rail Cargo,0.81,13.0,Overstocked,2026-02-12
SKU-HW-01537,Quantum Optical 800G Core Switch v2.0,Networking Hardware,WH-US-03,Chicago Central Depot,US-Central,United States,82,43,39,57,115,453,18150.65,1488353.3,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,22,Ocean Freight Container,1.17,8.8,Optimal,2026-01-19
SKU-HW-01538,Dense Wavelength Mux Transceiver v3.0,Optical Components,WH-US-01,California Mega-Hub,US-West,United States,1778,775,1003,1349,2337,9083,708.14,1259072.92,SUP-JP-01,Murata High-Freq Components,Japan,98.9,43,Air Priority Express,0.8,13.7,Optimal,2026-04-26
SKU-HW-01539,Ultra-Low Latency Spine Router v4.0,Networking Hardware,WH-US-02,Virginia Cloud Center,US-East,United States,171,101,70,50,102,303,10824.69,1851021.99,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,25,Ocean Freight Container,0.71,13.5,Optimal,2026-03-22
SKU-HW-01540,Liquid-Cooled AI Inference Blade v1.0,Compute Servers,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,407,124,283,140,229,666,9316.36,3791758.52,SUP-US-01,Supermicro Engineering Lab,United States,95.9,32,Ground Fleet Line,0.47,9.4,Optimal,2026-07-17
SKU-HW-01541,Direct-to-Chip Liquid Cooling Manifold v2.0,Power & Cooling,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,6,3,3,106,192,625,4567.46,27404.76,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,7,Dedicated Rail Cargo,2.15,11.5,Critical Shortage,2026-04-04
SKU-HW-01542,Distributed Object Storage Block v3.0,Storage Systems,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,371,107,264,167,295,1078,6652.06,2467914.26,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,33,Ground Fleet Line,1.33,10.9,Optimal,2026-04-15
SKU-HW-01543,Industrial IoT Telemetry Sensor v4.0,Edge Devices,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,10698,5642,5056,3028,6390,21606,116.1,1242037.8,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,36,Air Priority Express,0.6,9.9,Optimal,2026-02-24
SKU-HW-01544,Hardware Security Module (HSM) Vault v1.0,Security Appliances,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,53,28,25,26,43,115,9271.23,491375.19,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,32,Ocean Freight Container,1.95,10.4,Optimal,2026-04-09
SKU-HW-01545,Redundant Power Distribution Unit 3-Phase v2.0,Power & Cooling,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,103,56,47,167,256,856,3216.22,331270.66,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,30,Dedicated Rail Cargo,2.38,5.9,Low Stock,2026-04-11
SKU-HW-01546,Next-Gen Firewall Threat Shield v3.0,Security Appliances,WH-US-01,California Mega-Hub,US-West,United States,460,153,307,151,326,1012,5846.15,2689229.0,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,37,Ocean Freight Container,3.15,3.3,Optimal,2026-01-20
SKU-HW-01547,100G Single-Mode Optical Transceiver v4.0,Optical Components,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,619,358,261,929,1985,5847,263.62,163180.78,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,18,Dedicated Rail Cargo,3.07,8.7,Low Stock,2026-03-30
SKU-HW-01548,Edge AI Gateway Controller v1.0,Edge Devices,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,198,112,86,345,569,1566,1969.47,389955.06,SUP-US-01,Supermicro Engineering Lab,United States,95.9,23,Air Priority Express,1.32,5.0,Low Stock,2026-04-19
SKU-HW-01549,Dense Wavelength Mux Transceiver v2.0,Optical Components,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,226,117,109,989,2051,6625,801.72,181188.72,SUP-US-02,Broadcom Optical Networks,United States,97.8,42,Air Priority Express,0.86,12.3,Critical Shortage,2026-04-23
SKU-HW-01550,All-Flash NVMe High-IOPS Array v3.0,Storage Systems,WH-US-03,Chicago Central Depot,US-Central,United States,87,47,40,37,64,243,14123.69,1228761.03,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,37,Air Priority Express,2.24,8.8,Optimal,2026-03-25
SKU-HW-01551,Edge AI Gateway Controller v4.0,Edge Devices,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,733,293,440,570,1052,3547,1971.33,1444984.89,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,37,Air Priority Express,1.43,4.1,Optimal,2026-02-08
SKU-HW-01552,High-Density GPU Tensor Server Node v1.0,Compute Servers,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,204,71,133,116,249,788,13799.59,2815116.36,SUP-US-01,Supermicro Engineering Lab,United States,95.9,43,Ground Fleet Line,2.49,13.2,Optimal,2026-04-24
SKU-HW-01553,Ultra-Low Latency Spine Router v2.0,Networking Hardware,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,119,28,91,95,172,677,11631.88,1384193.72,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,25,Air Priority Express,0.19,6.8,Optimal,2026-05-23
