customer_id,company_name,industry,company_size,headquarters_country,subscription_tier,contract_type,mrr_usd,arr_usd,contract_length_months,tenure_months,nps_score,csat_score,monthly_active_users,license_utilization_pct,support_tickets_count,critical_escalations,avg_resolution_time_hrs,product_usage_hours_per_week,feature_adoption_depth,last_login_days_ago,executive_sponsor_engaged,churn_risk_score,churn_risk_level,account_status
CUST-SAAS-00357,Boreal Capital T,Manufacturing & Robotics,5000+ Enterprise,France,Enterprise Plus,Annual Pre-Paid,25810.73,309728.76,24,33,9,4.3,212,89.9,4,0,11.1,48.6,Deep Advanced,6,Yes,0.15,Low,Active - Healthy
CUST-SAAS-00358,Crest Labs U,Government & Public Sector,51-200 Employees,Singapore,Enterprise Plus,Annual Pre-Paid,25317.25,303807.0,36,43,4,2.9,424,34.0,17,4,60.8,12.4,Deep Advanced,77,No,0.83,Critical,Active - At Risk
CUST-SAAS-00359,Dynasty Cloud V,Manufacturing & Robotics,10-50 Employees,Germany,Professional,Monthly Flexible,3964.5,47574.0,24,31,7,4.0,167,88.7,0,0,10.7,165.5,Full API Mesh & Automation,4,Yes,0.13,Low,Active - Healthy
CUST-SAAS-00360,Apex Technologies W,Logistics & Supply Chain,201-1000 Employees,United Kingdom,Custom Strategic,Monthly Flexible,34280.03,411360.36,48,22,10,4.1,5117,94.4,5,0,3.8,166.7,Deep Advanced,2,Yes,0.18,Low,Active - Healthy
CUST-SAAS-00361,Nexus Group X,Government & Public Sector,10-50 Employees,Canada,Enterprise Plus,Annual Pre-Paid,23862.53,286350.36,12,10,10,4.4,1155,81.9,1,1,10.1,173.0,Basic Exploratory,3,Yes,0.2,Low,Active - Healthy
CUST-SAAS-00362,Vertex Biomedical Y,FinTech & Banking,201-1000 Employees,Taiwan,Enterprise Plus,Quarterly Invoiced,19558.0,234696.0,24,23,9,4.9,873,99.8,5,1,9.9,174.4,Core Functional,6,Yes,0.36,Medium,In Renewal Discussion
CUST-SAAS-00363,Quantum Solutions Z,SaaS & Enterprise Cloud,201-1000 Employees,Switzerland,Custom Strategic,Monthly Flexible,54033.29,648399.48,24,53,9,4.8,5091,94.0,4,1,9.3,57.4,Core Functional,6,Yes,0.04,Low,Active - Healthy
CUST-SAAS-00364,Hyperion Robotics A,Healthcare & BioTech,1000-5000 Employees,United Kingdom,Enterprise Plus,Quarterly Invoiced,21929.36,263152.32,36,50,6,2.8,807,50.7,22,5,35.1,11.0,Basic Exploratory,63,No,0.84,Critical,Active - At Risk
CUST-SAAS-00365,Aegis Security B,Professional Services & Legal,1000-5000 Employees,United States,Enterprise Plus,Annual Pre-Paid,27610.86,331330.32,12,24,8,4.6,904,85.1,1,0,10.3,68.4,Core Functional,2,Yes,0.04,Low,Active - Healthy
CUST-SAAS-00366,Cobalt Dynamics C,Professional Services & Legal,51-200 Employees,Japan,Custom Strategic,Multi-Year 3-Yr Strategic,59984.2,719810.4,24,59,6,3.2,2015,45.3,25,5,54.5,13.9,Full API Mesh & Automation,22,No,0.81,Critical,Under Review
CUST-SAAS-00367,Starlight Analytics D,Energy & CleanTech,10-50 Employees,Canada,Custom Strategic,Monthly Flexible,53292.65,639511.8,48,57,8,4.7,2736,79.7,8,0,6.9,57.5,Full API Mesh & Automation,4,Yes,0.3,Medium,Active - Healthy
CUST-SAAS-00368,Titan Industries E,Manufacturing & Robotics,1000-5000 Employees,Taiwan,Professional,Monthly Flexible,4995.2,59942.4,12,30,8,4.8,171,86.1,2,0,7.8,103.6,Deep Advanced,3,Yes,0.3,Medium,Active - Healthy
CUST-SAAS-00369,Lumina Systems F,Energy & CleanTech,10-50 Employees,Switzerland,Custom Strategic,Monthly Flexible,82735.22,992822.64,36,40,9,4.4,2733,95.4,7,0,4.7,173.2,Deep Advanced,6,Yes,0.1,Low,Active - Healthy
CUST-SAAS-00370,Omni Ventures G,SaaS & Enterprise Cloud,10-50 Employees,Singapore,Enterprise Plus,Monthly Flexible,16664.13,199969.56,36,13,7,4.9,445,81.7,6,0,7.6,46.5,Full API Mesh & Automation,6,Yes,0.36,Medium,In Renewal Discussion
CUST-SAAS-00371,Solaris Logistics H,Media & Entertainment,1000-5000 Employees,Switzerland,Startup Tier,Annual Pre-Paid,2387.09,28645.08,12,12,8,4.2,78,80.7,2,0,7.4,63.5,Full API Mesh & Automation,0,Yes,0.09,Low,Active - Healthy
CUST-SAAS-00372,Prism Global I,Energy & CleanTech,201-1000 Employees,United States,Custom Strategic,Annual Pre-Paid,39262.68,471152.16,36,59,9,4.5,4529,92.2,3,0,4.3,89.5,Deep Advanced,6,Yes,0.35,Medium,In Renewal Discussion
CUST-SAAS-00373,Vanguard Digital J,Professional Services & Legal,1000-5000 Employees,Switzerland,Custom Strategic,Quarterly Invoiced,82797.23,993566.76,36,25,7,4.1,4615,90.9,5,0,10.4,62.8,Full API Mesh & Automation,6,Yes,0.19,Low,Active - Healthy
CUST-SAAS-00374,Horizon Enterprises K,Manufacturing & Robotics,201-1000 Employees,Netherlands,Enterprise Plus,Multi-Year 3-Yr Strategic,27394.19,328730.28,12,30,4,1.4,489,27.0,21,3,33.3,7.8,Full API Mesh & Automation,46,No,0.67,High,Churned
CUST-SAAS-00375,Strata Networks L,Manufacturing & Robotics,1000-5000 Employees,United Kingdom,Enterprise Plus,Multi-Year 3-Yr Strategic,9963.47,119561.64,24,41,9,4.7,319,80.6,0,0,5.8,129.7,Deep Advanced,3,Yes,0.34,Medium,Active - Healthy
CUST-SAAS-00376,Aero Software M,FinTech & Banking,5000+ Enterprise,United Kingdom,Enterprise Plus,Multi-Year 3-Yr Strategic,26336.38,316036.56,12,56,10,4.4,1175,94.5,3,0,6.6,124.8,Core Functional,0,Yes,0.07,Low,Active - Healthy
CUST-SAAS-00377,Pulse Capital N,Energy & CleanTech,10-50 Employees,United States,Custom Strategic,Annual Pre-Paid,89406.49,1072877.88,48,40,10,4.0,4640,86.5,5,0,7.8,116.4,Deep Advanced,5,Yes,0.32,Medium,Active - Healthy
CUST-SAAS-00378,Terra Labs O,Government & Public Sector,1000-5000 Employees,Singapore,Startup Tier,Quarterly Invoiced,2833.39,34000.68,12,2,9,4.6,70,97.6,6,0,2.7,84.1,Core Functional,5,Yes,0.2,Low,Active - Healthy
CUST-SAAS-00379,Cygnus Cloud P,FinTech & Banking,201-1000 Employees,United States,Custom Strategic,Monthly Flexible,76210.13,914521.56,48,24,1,2.1,6394,43.1,8,5,60.1,22.6,Core Functional,31,Yes,0.78,High,Under Review
CUST-SAAS-00380,Novus Technologies Q,Logistics & Supply Chain,10-50 Employees,Taiwan,Custom Strategic,Multi-Year 3-Yr Strategic,92649.86,1111798.32,24,19,8,4.4,858,85.0,3,0,3.4,102.4,Core Functional,5,Yes,0.04,Low,Active - Healthy
CUST-SAAS-00381,Polaris Group R,SaaS & Enterprise Cloud,1000-5000 Employees,United Kingdom,Custom Strategic,Quarterly Invoiced,48782.68,585392.16,24,49,4,1.9,3928,38.4,18,2,44.2,23.6,Core Functional,20,No,0.94,Critical,Active - At Risk
CUST-SAAS-00382,Echo Biomedical S,Logistics & Supply Chain,201-1000 Employees,United Kingdom,Startup Tier,Annual Pre-Paid,2934.22,35210.64,12,58,10,4.5,55,94.3,0,0,1.5,107.4,Basic Exploratory,1,Yes,0.37,Medium,In Renewal Discussion
CUST-SAAS-00383,Synthetix Solutions T,Energy & CleanTech,10-50 Employees,Canada,Custom Strategic,Multi-Year 3-Yr Strategic,81713.5,980562.0,24,52,8,4.8,3489,93.4,3,0,10.6,81.8,Basic Exploratory,4,Yes,0.27,Medium,Active - Healthy
CUST-SAAS-00384,Vector Robotics U,Media & Entertainment,201-1000 Employees,Australia,Startup Tier,Monthly Flexible,2196.04,26352.48,12,10,8,4.0,34,90.7,4,0,8.7,100.7,Basic Exploratory,5,Yes,0.27,Medium,Active - Healthy
CUST-SAAS-00385,Zion Security V,Government & Public Sector,10-50 Employees,Germany,Startup Tier,Quarterly Invoiced,965.18,11582.16,12,21,7,4.8,18,93.1,1,0,3.8,83.4,Full API Mesh & Automation,5,Yes,0.1,Low,Active - Healthy
CUST-SAAS-00386,Aura Dynamics W,SaaS & Enterprise Cloud,51-200 Employees,United States,Enterprise Plus,Monthly Flexible,22464.7,269576.4,24,13,7,4.0,769,80.8,8,1,2.8,149.1,Basic Exploratory,4,Yes,0.35,Medium,In Renewal Discussion
CUST-SAAS-00387,Boreal Analytics X,Professional Services & Legal,51-200 Employees,United Kingdom,Custom Strategic,Annual Pre-Paid,82991.8,995901.6,48,29,2,2.0,2708,55.4,30,5,32.1,22.7,Basic Exploratory,42,No,0.85,Critical,Churned
CUST-SAAS-00388,Crest Industries Y,Logistics & Supply Chain,5000+ Enterprise,Singapore,Custom Strategic,Annual Pre-Paid,56780.93,681371.16,48,24,5,1.4,4140,48.1,31,2,70.5,19.8,Deep Advanced,44,Yes,0.97,Critical,Under Review
CUST-SAAS-00389,Dynasty Systems Z,Government & Public Sector,10-50 Employees,Canada,Professional,Multi-Year 3-Yr Strategic,7663.58,91962.96,12,38,4,1.8,289,26.4,23,1,48.9,18.4,Deep Advanced,46,No,0.75,High,Under Review
CUST-SAAS-00390,Apex Ventures A,E-Commerce & Retail,201-1000 Employees,Netherlands,Professional,Quarterly Invoiced,6036.05,72432.6,24,56,9,4.4,235,91.3,0,0,10.7,88.2,Full API Mesh & Automation,2,Yes,0.28,Medium,Active - Healthy
CUST-SAAS-00391,Nexus Logistics B,Healthcare & BioTech,5000+ Enterprise,Switzerland,Professional,Monthly Flexible,3169.45,38033.4,12,51,7,4.1,236,99.7,6,0,10.6,144.8,Core Functional,0,Yes,0.34,Medium,Active - Healthy
CUST-SAAS-00392,Vertex Global C,Media & Entertainment,10-50 Employees,Netherlands,Startup Tier,Quarterly Invoiced,2826.36,33916.32,12,53,10,4.0,10,88.2,3,1,6.7,99.8,Full API Mesh & Automation,2,Yes,0.14,Low,Active - Healthy
CUST-SAAS-00393,Quantum Digital D,Logistics & Supply Chain,1000-5000 Employees,Australia,Startup Tier,Annual Pre-Paid,1466.07,17592.84,12,9,8,4.9,69,82.6,1,0,5.0,132.4,Full API Mesh & Automation,6,Yes,0.03,Low,Active - Healthy
CUST-SAAS-00394,Hyperion Enterprises E,Logistics & Supply Chain,51-200 Employees,Switzerland,Enterprise Plus,Quarterly Invoiced,16416.53,196998.36,36,38,8,4.0,379,94.9,1,1,5.4,77.4,Core Functional,7,Yes,0.28,Medium,Active - Healthy
CUST-SAAS-00395,Aegis Networks F,Telecom & 5G,10-50 Employees,United States,Custom Strategic,Quarterly Invoiced,32408.85,388906.2,36,57,10,4.6,2676,87.3,3,0,2.8,62.6,Full API Mesh & Automation,1,Yes,0.2,Low,Active - Healthy
CUST-SAAS-00396,Cobalt Software G,Manufacturing & Robotics,1000-5000 Employees,Australia,Professional,Quarterly Invoiced,8611.56,103338.72,24,14,9,4.4,197,96.1,7,0,3.4,64.5,Basic Exploratory,0,Yes,0.24,Low,Active - Healthy
CUST-SAAS-00397,Starlight Capital H,Media & Entertainment,201-1000 Employees,Canada,Startup Tier,Multi-Year 3-Yr Strategic,1715.66,20587.92,12,8,10,5.0,72,81.1,3,0,4.0,50.1,Core Functional,1,Yes,0.22,Low,Active - Healthy
CUST-SAAS-00398,Titan Labs I,FinTech & Banking,201-1000 Employees,Switzerland,Custom Strategic,Multi-Year 3-Yr Strategic,61091.97,733103.64,48,51,8,4.2,6428,94.4,5,0,8.7,52.2,Deep Advanced,4,Yes,0.36,Medium,In Renewal Discussion
CUST-SAAS-00399,Lumina Cloud J,Logistics & Supply Chain,5000+ Enterprise,United Kingdom,Startup Tier,Multi-Year 3-Yr Strategic,2140.47,25685.64,12,38,8,4.3,61,78.4,5,0,3.9,176.4,Full API Mesh & Automation,2,Yes,0.1,Low,Active - Healthy
CUST-SAAS-00400,Omni Technologies K,Professional Services & Legal,1000-5000 Employees,France,Custom Strategic,Quarterly Invoiced,88396.58,1060758.96,24,37,10,4.4,2501,93.1,0,0,11.6,138.5,Basic Exploratory,7,Yes,0.3,Medium,Active - Healthy
CUST-SAAS-00401,Solaris Group L,Logistics & Supply Chain,201-1000 Employees,Japan,Startup Tier,Multi-Year 3-Yr Strategic,2406.36,28876.32,12,20,8,4.3,37,83.8,8,1,2.3,138.1,Core Functional,7,Yes,0.33,Medium,Active - Healthy
CUST-SAAS-00402,Prism Biomedical M,Logistics & Supply Chain,51-200 Employees,United States,Enterprise Plus,Annual Pre-Paid,22928.38,275140.56,12,38,9,4.5,929,80.0,5,1,3.5,127.6,Full API Mesh & Automation,3,Yes,0.06,Low,Active - Healthy
CUST-SAAS-00403,Vanguard Solutions N,Logistics & Supply Chain,10-50 Employees,France,Enterprise Plus,Quarterly Invoiced,9314.88,111778.56,36,15,9,4.3,707,96.5,1,0,9.0,47.1,Full API Mesh & Automation,2,Yes,0.3,Medium,Active - Healthy
CUST-SAAS-00404,Horizon Robotics O,Manufacturing & Robotics,5000+ Enterprise,Japan,Enterprise Plus,Quarterly Invoiced,24988.38,299860.56,12,59,7,4.9,384,80.4,1,0,10.7,128.0,Core Functional,1,Yes,0.08,Low,Active - Healthy
CUST-SAAS-00405,Strata Security P,Telecom & 5G,1000-5000 Employees,Singapore,Professional,Quarterly Invoiced,8177.73,98132.76,12,6,10,4.0,91,96.8,3,0,5.4,52.2,Deep Advanced,1,Yes,0.32,Medium,Active - Healthy
CUST-SAAS-00406,Aero Dynamics Q,Professional Services & Legal,51-200 Employees,Canada,Professional,Quarterly Invoiced,8409.1,100909.2,24,19,8,4.0,205,94.8,2,1,10.2,91.1,Core Functional,4,Yes,0.24,Low,Active - Healthy
CUST-SAAS-00407,Pulse Analytics R,E-Commerce & Retail,51-200 Employees,Netherlands,Enterprise Plus,Annual Pre-Paid,18313.64,219763.68,12,16,8,4.3,1060,95.8,6,1,11.1,153.2,Basic Exploratory,5,Yes,0.11,Low,Active - Healthy
CUST-SAAS-00408,Terra Industries S,Professional Services & Legal,10-50 Employees,Canada,Startup Tier,Multi-Year 3-Yr Strategic,3023.21,36278.52,12,55,7,4.4,77,90.8,5,0,3.5,63.0,Core Functional,4,Yes,0.29,Medium,Active - Healthy
CUST-SAAS-00409,Cygnus Systems T,FinTech & Banking,51-200 Employees,Germany,Enterprise Plus,Annual Pre-Paid,18264.49,219173.88,24,25,9,4.4,287,79.8,1,0,11.5,90.3,Full API Mesh & Automation,1,Yes,0.26,Medium,Active - Healthy
CUST-SAAS-00410,Novus Ventures U,Media & Entertainment,201-1000 Employees,United States,Professional,Quarterly Invoiced,9373.41,112480.92,12,58,9,4.6,208,88.7,7,0,2.5,95.4,Deep Advanced,7,Yes,0.22,Low,Active - Healthy
CUST-SAAS-00411,Polaris Logistics V,E-Commerce & Retail,201-1000 Employees,Netherlands,Professional,Multi-Year 3-Yr Strategic,3556.69,42680.28,12,42,9,4.5,92,92.3,4,0,1.6,56.4,Core Functional,5,Yes,0.16,Low,Active - Healthy
CUST-SAAS-00412,Echo Global W,Government & Public Sector,10-50 Employees,Taiwan,Professional,Monthly Flexible,5089.41,61072.92,12,54,6,1.3,101,48.2,22,3,66.7,5.5,Full API Mesh & Automation,78,No,0.78,High,Churned
CUST-SAAS-00413,Synthetix Digital X,Telecom & 5G,5000+ Enterprise,Taiwan,Startup Tier,Multi-Year 3-Yr Strategic,1912.04,22944.48,12,16,10,4.9,25,98.9,5,1,11.5,168.3,Basic Exploratory,4,Yes,0.27,Medium,Active - Healthy
CUST-SAAS-00414,Vector Enterprises Y,Telecom & 5G,51-200 Employees,Germany,Startup Tier,Annual Pre-Paid,2941.83,35301.96,12,13,3,3.1,22,54.3,14,1,41.2,21.1,Deep Advanced,82,No,0.7,High,Active - At Risk
CUST-SAAS-00415,Zion Networks Z,FinTech & Banking,51-200 Employees,Germany,Enterprise Plus,Monthly Flexible,12308.95,147707.4,24,54,2,3.4,1126,42.7,13,1,71.8,9.2,Full API Mesh & Automation,46,No,0.78,High,Active - At Risk
CUST-SAAS-00416,Aura Software A,Logistics & Supply Chain,1000-5000 Employees,United States,Enterprise Plus,Multi-Year 3-Yr Strategic,20762.51,249150.12,36,42,10,4.6,555,87.2,6,0,11.1,85.8,Basic Exploratory,7,Yes,0.07,Low,Active - Healthy
CUST-SAAS-00417,Boreal Capital B,Logistics & Supply Chain,201-1000 Employees,Germany,Enterprise Plus,Annual Pre-Paid,9388.82,112665.84,12,57,7,4.0,223,83.6,7,1,3.0,152.8,Deep Advanced,2,Yes,0.09,Low,Active - Healthy
CUST-SAAS-00418,Crest Labs C,Manufacturing & Robotics,10-50 Employees,Canada,Professional,Multi-Year 3-Yr Strategic,6155.07,73860.84,24,38,8,4.2,159,97.7,1,0,3.3,170.3,Core Functional,3,Yes,0.25,Medium,Active - Healthy
CUST-SAAS-00419,Dynasty Cloud D,Logistics & Supply Chain,5000+ Enterprise,Switzerland,Custom Strategic,Annual Pre-Paid,58467.28,701607.36,48,18,2,2.0,825,27.3,22,2,27.8,16.1,Core Functional,61,No,0.65,High,Churned
CUST-SAAS-00420,Apex Technologies E,Professional Services & Legal,10-50 Employees,Switzerland,Professional,Quarterly Invoiced,4621.4,55456.8,24,23,4,3.4,69,50.6,28,1,47.8,10.6,Full API Mesh & Automation,85,No,0.73,High,Under Review
CUST-SAAS-00421,Nexus Group F,SaaS & Enterprise Cloud,201-1000 Employees,Australia,Custom Strategic,Monthly Flexible,74304.46,891653.52,36,50,5,3.3,1526,49.4,33,3,67.8,10.2,Core Functional,46,No,0.72,High,Active - At Risk
CUST-SAAS-00422,Vertex Biomedical G,Telecom & 5G,5000+ Enterprise,Singapore,Enterprise Plus,Annual Pre-Paid,12726.75,152721.0,12,48,7,4.4,220,98.0,1,0,3.7,138.0,Basic Exploratory,1,Yes,0.27,Medium,Active - Healthy
CUST-SAAS-00423,Quantum Solutions H,FinTech & Banking,5000+ Enterprise,Canada,Custom Strategic,Quarterly Invoiced,48983.74,587804.88,48,56,10,4.2,2387,81.3,5,0,1.6,160.2,Full API Mesh & Automation,0,Yes,0.2,Low,Active - Healthy
CUST-SAAS-00424,Hyperion Robotics I,E-Commerce & Retail,51-200 Employees,Japan,Enterprise Plus,Multi-Year 3-Yr Strategic,16976.37,203716.44,36,54,10,4.9,1147,80.4,0,1,3.6,174.0,Basic Exploratory,2,Yes,0.32,Medium,Active - Healthy
CUST-SAAS-00425,Aegis Security J,E-Commerce & Retail,5000+ Enterprise,United Kingdom,Custom Strategic,Annual Pre-Paid,87079.01,1044948.12,48,42,8,4.4,5596,96.9,4,0,9.3,160.0,Basic Exploratory,5,Yes,0.36,Medium,In Renewal Discussion
CUST-SAAS-00426,Cobalt Dynamics K,Healthcare & BioTech,51-200 Employees,Australia,Enterprise Plus,Monthly Flexible,13639.2,163670.4,24,5,5,3.1,595,41.6,14,2,71.5,4.4,Basic Exploratory,16,No,0.68,High,Active - At Risk
CUST-SAAS-00427,Starlight Analytics L,Media & Entertainment,201-1000 Employees,Netherlands,Enterprise Plus,Annual Pre-Paid,9508.27,114099.24,36,33,8,4.7,345,97.9,4,0,5.4,57.5,Core Functional,0,Yes,0.07,Low,Active - Healthy
CUST-SAAS-00428,Titan Industries M,Manufacturing & Robotics,10-50 Employees,Taiwan,Startup Tier,Annual Pre-Paid,1874.57,22494.84,12,34,10,4.1,27,79.6,8,0,6.2,152.0,Full API Mesh & Automation,3,Yes,0.04,Low,Active - Healthy
CUST-SAAS-00429,Lumina Systems N,FinTech & Banking,51-200 Employees,Switzerland,Professional,Annual Pre-Paid,4820.68,57848.16,24,17,2,1.9,293,34.7,12,1,26.1,10.3,Basic Exploratory,19,No,0.76,High,Active - At Risk
CUST-SAAS-00430,Omni Ventures O,Professional Services & Legal,201-1000 Employees,United Kingdom,Professional,Annual Pre-Paid,4523.68,54284.16,24,48,9,4.1,210,92.0,7,0,12.0,137.4,Deep Advanced,2,Yes,0.23,Low,Active - Healthy
CUST-SAAS-00431,Solaris Logistics P,Media & Entertainment,1000-5000 Employees,Germany,Startup Tier,Monthly Flexible,1706.65,20479.8,12,46,10,4.7,19,96.6,7,0,6.5,104.1,Full API Mesh & Automation,5,Yes,0.1,Low,Active - Healthy
CUST-SAAS-00432,Prism Global Q,Logistics & Supply Chain,10-50 Employees,Germany,Professional,Annual Pre-Paid,6464.7,77576.4,12,42,8,4.0,273,83.0,8,0,1.9,93.8,Full API Mesh & Automation,4,Yes,0.29,Medium,Active - Healthy
CUST-SAAS-00433,Vanguard Digital R,Energy & CleanTech,10-50 Employees,Switzerland,Custom Strategic,Multi-Year 3-Yr Strategic,44638.45,535661.4,48,58,10,5.0,5050,83.7,6,0,9.1,50.4,Deep Advanced,1,Yes,0.19,Low,Active - Healthy
CUST-SAAS-00434,Horizon Enterprises S,Energy & CleanTech,201-1000 Employees,Netherlands,Professional,Annual Pre-Paid,7987.0,95844.0,24,43,8,4.0,162,86.2,4,0,7.8,148.6,Deep Advanced,2,Yes,0.26,Medium,Active - Healthy
CUST-SAAS-00435,Strata Networks T,Manufacturing & Robotics,10-50 Employees,Canada,Professional,Quarterly Invoiced,8508.36,102100.32,24,9,10,5.0,44,79.6,1,0,3.6,120.5,Deep Advanced,4,Yes,0.27,Medium,Active - Healthy
CUST-SAAS-00436,Aero Software U,Telecom & 5G,201-1000 Employees,Singapore,Professional,Quarterly Invoiced,4735.37,56824.44,12,49,10,4.5,270,91.1,8,1,7.1,153.3,Core Functional,2,Yes,0.34,Medium,Active - Healthy
CUST-SAAS-00437,Pulse Capital V,Healthcare & BioTech,10-50 Employees,United States,Custom Strategic,Multi-Year 3-Yr Strategic,72539.54,870474.48,24,2,9,4.5,2771,92.2,1,1,9.7,84.8,Full API Mesh & Automation,1,Yes,0.15,Low,Active - Healthy
CUST-SAAS-00438,Terra Labs W,Energy & CleanTech,10-50 Employees,Taiwan,Startup Tier,Annual Pre-Paid,3086.15,37033.8,12,36,10,4.1,49,94.2,6,0,4.4,174.6,Full API Mesh & Automation,2,Yes,0.13,Low,Active - Healthy
CUST-SAAS-00439,Cygnus Cloud X,FinTech & Banking,201-1000 Employees,Netherlands,Custom Strategic,Monthly Flexible,30751.5,369018.0,24,33,7,4.2,1462,80.6,2,0,9.7,138.5,Full API Mesh & Automation,4,Yes,0.29,Medium,Active - Healthy
CUST-SAAS-00440,Novus Technologies Y,SaaS & Enterprise Cloud,51-200 Employees,Taiwan,Custom Strategic,Monthly Flexible,79087.45,949049.4,48,56,9,4.6,5526,87.8,0,0,8.2,52.7,Full API Mesh & Automation,3,Yes,0.06,Low,Active - Healthy
CUST-SAAS-00441,Polaris Group Z,Logistics & Supply Chain,5000+ Enterprise,Netherlands,Professional,Quarterly Invoiced,5625.63,67507.56,12,30,5,1.5,185,33.2,29,2,26.8,13.8,Full API Mesh & Automation,50,No,0.91,Critical,Under Review
CUST-SAAS-00442,Echo Biomedical A,Telecom & 5G,10-50 Employees,France,Startup Tier,Multi-Year 3-Yr Strategic,1912.92,22955.04,12,58,7,4.0,20,83.9,4,0,9.5,81.6,Full API Mesh & Automation,2,Yes,0.16,Low,Active - Healthy
CUST-SAAS-00443,Synthetix Solutions B,Manufacturing & Robotics,10-50 Employees,Singapore,Professional,Monthly Flexible,3897.47,46769.64,12,14,3,1.8,119,25.9,28,1,29.5,21.2,Core Functional,17,No,0.62,High,Active - At Risk
CUST-SAAS-00444,Vector Robotics C,Media & Entertainment,5000+ Enterprise,Japan,Startup Tier,Annual Pre-Paid,1665.15,19981.8,12,12,6,1.9,26,37.1,13,4,61.6,12.1,Core Functional,45,No,0.69,High,Under Review
CUST-SAAS-00445,Zion Security D,Telecom & 5G,1000-5000 Employees,United Kingdom,Startup Tier,Monthly Flexible,1060.8,12729.6,12,43,9,4.3,50,82.9,2,0,8.9,117.1,Deep Advanced,5,Yes,0.18,Low,Active - Healthy
CUST-SAAS-00446,Aura Dynamics E,Energy & CleanTech,51-200 Employees,Canada,Professional,Quarterly Invoiced,3390.17,40682.04,12,55,9,5.0,178,89.8,2,0,2.9,91.9,Basic Exploratory,5,Yes,0.32,Medium,Active - Healthy
CUST-SAAS-00447,Boreal Analytics F,SaaS & Enterprise Cloud,201-1000 Employees,Switzerland,Professional,Annual Pre-Paid,5184.41,62212.92,24,3,7,4.6,201,97.8,7,0,5.3,151.4,Deep Advanced,4,Yes,0.15,Low,Active - Healthy
CUST-SAAS-00448,Crest Industries G,Logistics & Supply Chain,1000-5000 Employees,Australia,Custom Strategic,Quarterly Invoiced,44969.2,539630.4,36,25,8,4.0,5132,89.2,6,0,2.1,103.7,Core Functional,6,Yes,0.33,Medium,Active - Healthy
CUST-SAAS-00449,Dynasty Systems H,Media & Entertainment,201-1000 Employees,France,Custom Strategic,Multi-Year 3-Yr Strategic,92219.74,1106636.88,48,24,8,4.5,4247,91.3,3,0,10.1,120.9,Basic Exploratory,4,Yes,0.16,Low,Active - Healthy
CUST-SAAS-00450,Apex Ventures I,E-Commerce & Retail,10-50 Employees,United States,Enterprise Plus,Annual Pre-Paid,17887.98,214655.76,24,52,8,4.6,668,78.5,0,0,6.1,122.4,Deep Advanced,3,Yes,0.25,Medium,Active - Healthy
CUST-SAAS-00451,Nexus Logistics J,Logistics & Supply Chain,10-50 Employees,Australia,Professional,Monthly Flexible,9189.29,110271.48,24,46,8,4.1,93,93.7,6,0,3.8,95.2,Deep Advanced,3,Yes,0.37,Medium,In Renewal Discussion
CUST-SAAS-00452,Vertex Global K,SaaS & Enterprise Cloud,5000+ Enterprise,France,Enterprise Plus,Quarterly Invoiced,26818.79,321825.48,24,10,8,4.4,882,83.4,7,0,4.3,100.9,Deep Advanced,4,Yes,0.31,Medium,Active - Healthy
CUST-SAAS-00453,Quantum Digital L,Government & Public Sector,201-1000 Employees,Australia,Startup Tier,Multi-Year 3-Yr Strategic,1876.7,22520.4,12,47,6,3.1,34,29.8,29,2,45.1,4.4,Core Functional,43,Yes,0.87,Critical,Active - At Risk
CUST-SAAS-00454,Hyperion Enterprises M,SaaS & Enterprise Cloud,5000+ Enterprise,Japan,Custom Strategic,Multi-Year 3-Yr Strategic,58305.79,699669.48,24,27,9,4.7,4281,91.6,4,1,4.4,169.6,Core Functional,5,Yes,0.06,Low,Active - Healthy
