order_id,order_date,fiscal_year,fiscal_quarter,customer_id,customer_name,account_tier,industry,region,country,sales_channel,product_category,product_sku,product_name,quantity,unit_price,discount_rate_pct,total_amount,cogs_amount,gross_margin_pct,payment_terms,order_status,sales_rep
ORD-2024-00278,2026-04-02,2026,2026-Q2,CUST-0027,Vault-Tec Security Hub,Enterprise Strategic,Cybersecurity,EU-West,United Kingdom,Online B2B Portal,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,58,16005.0,23.0,714783.3,117152.98,83.61,Quarterly Net 30,Pending Verification,Sarah Chen
ORD-2024-00279,2025-05-29,2025,2025-Q2,CUST-0004,Stark Aerospace & Defense,Enterprise Strategic,Aerospace,US-Central,United States,Strategic Reseller Partner,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,10,5022.0,24.0,38167.2,8121.98,78.72,Net 90,Pending Verification,David Lin
ORD-2024-00280,2024-03-29,2024,2024-Q1,CUST-0030,Sartre Software SAS,SMB Growth,Dev Tools,US-East,United States,Online B2B Portal,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,5,16005.0,5.0,76023.75,13699.48,81.98,Annual Pre-Paid,Pending Verification,Rachel Green
ORD-2024-00281,2025-05-20,2025,2025-Q2,CUST-0013,Oceanic Airlines Group,Enterprise Strategic,Aviation,APAC-ANZ,Australia,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,5,8188.0,24.0,31114.4,7675.92,75.33,Net 30,Pending Verification,Alex Mercer
ORD-2024-00282,2026-02-16,2026,2026-Q1,CUST-0025,Black Mesa Research,Enterprise Strategic,Scientific R&D,LATAM,Brazil,Online B2B Portal,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,31,23808.0,16.0,619960.32,99565.63,83.94,Net 30,In Fulfillment,Astrid Lindgren
ORD-2024-00283,2024-10-13,2024,2024-Q4,CUST-0006,Soylent BioTech Global,Mid-Market,BioTech,US-East,United States,Strategic Reseller Partner,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,28,5292.0,11.0,131876.64,22682.78,82.8,Net 30,Completed,Michael Chang
ORD-2024-00284,2024-05-16,2024,2024-Q2,CUST-0026,Shinra Electric Power,Enterprise Strategic,Energy & Utilities,US-West,United States,Direct Field Sales,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,89,6528.0,24.0,441553.92,132068.78,70.09,Net 90,Completed,Astrid Lindgren
ORD-2024-00285,2026-05-01,2026,2026-Q2,CUST-0021,Weyland-Yutani Deep Space,Enterprise Strategic,Energy & Mining,EU-West,France,Global Alliance Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,34,33250.0,6.0,1062670.0,316250.59,70.24,Quarterly Net 30,Completed,Marcus Vance
ORD-2024-00286,2024-04-18,2024,2024-Q2,CUST-0011,Pied Piper Compression,Mid-Market,DeepTech,EU-Central,Switzerland,Global Alliance Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,28,4410.0,2.0,121010.4,14327.63,88.16,Annual Pre-Paid,Pending Verification,Chloe Dubois
ORD-2024-00287,2024-09-28,2024,2024-Q3,CUST-0008,Umbrella Life Sciences,Enterprise Strategic,Pharma,US-West,United States,Strategic Reseller Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,110,35700.0,19.0,3180870.0,1090402.24,65.72,Net 90,In Fulfillment,Sarah Chen
ORD-2024-00288,2025-12-29,2025,2025-Q4,CUST-0016,Dunder Mifflin Paper & Tech,SMB Growth,Retail & Supplies,EU-West,France,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,1,5184.0,5.0,4924.8,840.66,82.93,Net 30,Completed,Hannah Schmidt
ORD-2024-00289,2025-04-08,2025,2025-Q2,CUST-0016,Dunder Mifflin Paper & Tech,SMB Growth,Retail & Supplies,US-West,United States,Global Alliance Partner,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,13,23312.0,6.0,284872.64,55578.65,80.49,Net 60,In Fulfillment,Elena Rostova
ORD-2024-00290,2026-04-23,2026,2026-Q2,CUST-0026,Shinra Electric Power,Enterprise Strategic,Energy & Utilities,EU-West,France,Direct Field Sales,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,80,7560.0,10.0,544320.0,162370.66,70.17,Net 30,In Fulfillment,Brian O'Connor
ORD-2024-00291,2025-10-23,2025,2025-Q4,CUST-0029,Omni Consumer Products,Enterprise Strategic,Consumer Tech,APAC-East,South Korea,Strategic Reseller Partner,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,120,26040.0,22.0,2437344.0,463582.83,80.98,Annual Pre-Paid,Completed,Marcus Vance
ORD-2024-00292,2026-08-04,2026,2026-Q3,CUST-0028,LexCorp Advanced Metals,Enterprise Strategic,Materials,LATAM,Brazil,Global Alliance Partner,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,8,11088.0,13.0,77172.48,14793.96,80.83,Net 60,Pending Verification,Kenji Sato
ORD-2024-00293,2025-04-01,2025,2025-Q2,CUST-0010,Hooli Enterprise Cloud,Enterprise Strategic,Cloud Services,US-East,United States,Strategic Reseller Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,68,35350.0,13.0,2091306.0,742622.76,64.49,Net 90,Completed,Marcus Vance
ORD-2024-00294,2025-03-05,2025,2025-Q1,CUST-0013,Oceanic Airlines Group,Enterprise Strategic,Aviation,APAC-South,Singapore,Strategic Reseller Partner,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,106,5292.0,5.0,532904.4,102797.26,80.71,Annual Pre-Paid,Completed,David Lin
ORD-2024-00295,2026-07-23,2026,2026-Q3,CUST-0033,Apex FinTech Global,Enterprise Strategic,Banking,EU-West,France,Global Alliance Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,28,35700.0,6.0,939624.0,336103.5,64.23,Net 90,Completed,Gabriel Santos
ORD-2024-00296,2025-04-28,2025,2025-Q2,CUST-0034,Quantum Peak Labs,SMB Growth,Semiconductor,EU-West,France,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,2,8544.0,2.0,16746.24,4141.35,75.27,Net 30,In Fulfillment,Rachel Green
ORD-2024-00297,2026-05-16,2026,2026-Q2,CUST-0025,Black Mesa Research,Enterprise Strategic,Scientific R&D,EU-West,France,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,35,9345.0,17.0,271472.25,63578.8,76.58,Quarterly Net 30,Completed,Astrid Lindgren
ORD-2024-00298,2025-12-18,2025,2025-Q4,CUST-0023,Delos Experience Living,Enterprise Strategic,Hospitality,APAC-East,Taiwan,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,29,7560.0,22.0,171007.2,38032.0,77.76,Quarterly Net 30,Pending Verification,Marcus Vance
ORD-2024-00299,2025-05-17,2025,2025-Q2,CUST-0003,Initech Cloud Solutions,Mid-Market,Software,US-West,United States,Direct Field Sales,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,40,16500.0,3.0,640200.0,147181.98,77.01,Quarterly Net 30,In Fulfillment,Gabriel Santos
ORD-2024-00300,2024-05-13,2024,2024-Q2,CUST-0022,Gekko Financial Partners,Enterprise Strategic,FinTech & Hedge Fund,APAC-ANZ,Australia,Strategic Reseller Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,12,4545.0,5.0,51813.0,5523.27,89.34,Net 30,Pending Verification,Sarah Chen
ORD-2024-00301,2025-01-17,2025,2025-Q1,CUST-0026,Shinra Electric Power,Enterprise Strategic,Energy & Utilities,APAC-East,Taiwan,Direct Field Sales,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,43,4860.0,11.0,185992.2,22579.45,87.86,Annual Pre-Paid,Completed,Vikram Patel
ORD-2024-00302,2024-11-20,2024,2024-Q4,CUST-0012,Massive Dynamic AI,Enterprise Strategic,Artificial Intelligence,APAC-ANZ,Australia,Online B2B Portal,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,90,15675.0,17.0,1170922.5,240624.57,79.45,Net 90,In Fulfillment,Marcus Vance
ORD-2024-00303,2026-01-16,2026,2026-Q1,CUST-0001,Cyberdyne Systems Corp,Enterprise Strategic,Technology & AI,APAC-ANZ,Australia,Global Alliance Partner,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,9,6984.0,9.0,57198.96,13458.92,76.47,Quarterly Net 30,In Fulfillment,Vikram Patel
ORD-2024-00304,2025-08-02,2025,2025-Q3,CUST-0007,Tyrell Synthetic Dynamics,Enterprise Strategic,Robotics,MEA,United Arab Emirates,Global Alliance Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,47,8544.0,20.0,321254.4,67913.18,78.86,Net 60,Completed,Hannah Schmidt
ORD-2024-00305,2025-12-26,2025,2025-Q4,CUST-0022,Gekko Financial Partners,Enterprise Strategic,FinTech & Hedge Fund,EU-Central,Switzerland,Direct Field Sales,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,31,32550.0,10.0,908145.0,308315.23,66.05,Net 30,Completed,Alex Mercer
ORD-2024-00306,2025-01-30,2025,2025-Q1,CUST-0029,Omni Consumer Products,Enterprise Strategic,Consumer Tech,APAC-ANZ,Australia,Global Alliance Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,118,9434.0,13.0,968494.44,253648.69,73.81,Annual Pre-Paid,Completed,Hannah Schmidt
ORD-2024-00307,2025-05-05,2025,2025-Q2,CUST-0015,Acme Aerospace Systems,Mid-Market,Manufacturing,US-Central,United States,Global Alliance Partner,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,4,24056.0,4.0,92375.04,11445.27,87.61,Net 30,Pending Verification,Marcus Vance
ORD-2024-00308,2026-06-28,2026,2026-Q2,CUST-0025,Black Mesa Research,Enterprise Strategic,Scientific R&D,US-Central,United States,Direct Field Sales,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,119,5238.0,25.0,467491.5,80034.54,82.88,Annual Pre-Paid,Completed,Jessica Taylor
ORD-2024-00309,2025-10-31,2025,2025-Q4,CUST-0011,Pied Piper Compression,Mid-Market,DeepTech,APAC-East,Taiwan,Global Alliance Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,5,8455.0,2.0,41429.5,11384.83,72.52,Quarterly Net 30,Pending Verification,Vikram Patel
ORD-2024-00310,2024-10-15,2024,2024-Q4,CUST-0020,Oscorp Pharmaceutical,Enterprise Strategic,Life Sciences,EU-West,United Kingdom,Direct Field Sales,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,55,13125.0,16.0,606375.0,150199.09,75.23,Net 90,Completed,Jessica Taylor
ORD-2024-00311,2024-03-30,2024,2024-Q1,CUST-0019,Buy N Large Retail Mega,Enterprise Strategic,E-Commerce,LATAM,Brazil,Global Alliance Partner,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,17,15675.0,6.0,250486.5,51775.56,79.33,Net 30,Completed,Hannah Schmidt
ORD-2024-00312,2024-04-28,2024,2024-Q2,CUST-0020,Oscorp Pharmaceutical,Enterprise Strategic,Life Sciences,APAC-East,South Korea,Global Alliance Partner,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,67,10752.0,23.0,554695.68,93577.16,83.13,Annual Pre-Paid,In Fulfillment,David Lin
ORD-2024-00313,2026-06-25,2026,2026-Q2,CUST-0025,Black Mesa Research,Enterprise Strategic,Scientific R&D,EU-West,France,Strategic Reseller Partner,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,10,11088.0,10.0,99792.0,20148.0,79.81,Net 90,Completed,Marcus Vance
ORD-2024-00314,2026-02-09,2026,2026-Q1,CUST-0007,Tyrell Synthetic Dynamics,Enterprise Strategic,Robotics,US-West,United States,Online B2B Portal,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,57,5454.0,24.0,236267.28,48600.18,79.43,Annual Pre-Paid,Completed,Michael Chang
ORD-2024-00315,2025-12-04,2025,2025-Q4,CUST-0031,Athena Health Systems,Mid-Market,Healthcare,APAC-East,Taiwan,Strategic Reseller Partner,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,21,11872.0,1.0,246818.88,40206.8,83.71,Quarterly Net 30,In Fulfillment,Sarah Chen
ORD-2024-00316,2026-02-14,2026,2026-Q1,CUST-0029,Omni Consumer Products,Enterprise Strategic,Consumer Tech,US-Central,United States,Strategic Reseller Partner,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,108,15345.0,9.0,1508106.6,337363.45,77.63,Annual Pre-Paid,In Fulfillment,Hannah Schmidt
ORD-2024-00317,2025-10-04,2025,2025-Q4,CUST-0010,Hooli Enterprise Cloud,Enterprise Strategic,Cloud Services,LATAM,Brazil,Online B2B Portal,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,98,4185.0,23.0,315800.1,47054.21,85.1,Annual Pre-Paid,Pending Verification,Hannah Schmidt
ORD-2024-00318,2024-10-09,2024,2024-Q4,CUST-0034,Quantum Peak Labs,SMB Growth,Semiconductor,EU-Central,Switzerland,Direct Field Sales,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,10,7128.0,4.0,68428.8,18256.8,73.32,Net 60,Completed,Brian O'Connor
ORD-2024-00319,2024-04-18,2024,2024-Q2,CUST-0007,Tyrell Synthetic Dynamics,Enterprise Strategic,Robotics,APAC-East,South Korea,Online B2B Portal,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,117,5346.0,12.0,550424.16,120763.06,78.06,Annual Pre-Paid,Completed,Alex Mercer
ORD-2024-00320,2024-06-25,2024,2024-Q2,CUST-0018,Virtucon Industries,Enterprise Strategic,Industrial Equipment,EU-North,Netherlands,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,82,7056.0,19.0,468659.52,125741.35,73.17,Net 90,In Fulfillment,Alex Mercer
ORD-2024-00321,2026-02-02,2026,2026-Q1,CUST-0031,Athena Health Systems,Mid-Market,Healthcare,MEA,United Arab Emirates,Online B2B Portal,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,3,4725.0,5.0,13466.25,2088.62,84.49,Annual Pre-Paid,Completed,Hannah Schmidt
ORD-2024-00322,2024-08-21,2024,2024-Q3,CUST-0009,Wonka Global Logistics,Mid-Market,Supply Chain,EU-Central,Germany,Global Alliance Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,19,4590.0,11.0,77616.9,13419.96,82.71,Annual Pre-Paid,In Fulfillment,Brian O'Connor
ORD-2024-00323,2026-04-23,2026,2026-Q2,CUST-0027,Vault-Tec Security Hub,Enterprise Strategic,Cybersecurity,APAC-ANZ,Australia,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,116,5022.0,12.0,512645.76,95710.96,81.33,Net 30,Pending Verification,Astrid Lindgren
ORD-2024-00324,2025-06-02,2025,2025-Q2,CUST-0026,Shinra Electric Power,Enterprise Strategic,Energy & Utilities,US-Central,United States,Direct Field Sales,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,29,8455.0,23.0,188800.15,53883.56,71.46,Net 30,Completed,Alex Mercer
ORD-2024-00325,2026-07-29,2026,2026-Q3,CUST-0024,Aperture Quantum Lab,Mid-Market,Research & Quantum,APAC-ANZ,Australia,Strategic Reseller Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,25,35000.0,12.0,770000.0,238084.0,69.08,Net 30,Completed,Elena Rostova
ORD-2024-00326,2025-01-16,2025,2025-Q1,CUST-0032,Zeus Renewable Power,Mid-Market,Clean Energy,APAC-East,Taiwan,Global Alliance Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,32,8722.0,9.0,253984.64,70328.35,72.31,Net 90,Completed,Kenji Sato
ORD-2024-00327,2024-01-29,2024,2024-Q1,CUST-0025,Black Mesa Research,Enterprise Strategic,Scientific R&D,US-East,United States,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,104,7632.0,24.0,603233.28,149722.5,75.18,Net 60,Pending Verification,Vikram Patel
ORD-2024-00328,2025-02-23,2025,2025-Q1,CUST-0033,Apex FinTech Global,Enterprise Strategic,Banking,US-East,United States,Direct Field Sales,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,21,11424.0,18.0,196721.28,43140.98,78.07,Net 90,Pending Verification,Astrid Lindgren
ORD-2024-00329,2025-12-27,2025,2025-Q4,CUST-0018,Virtucon Industries,Enterprise Strategic,Industrial Equipment,EU-North,Netherlands,Global Alliance Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,63,4455.0,10.0,252598.5,31776.89,87.42,Quarterly Net 30,Completed,Rachel Green
ORD-2024-00330,2024-04-14,2024,2024-Q2,CUST-0001,Cyberdyne Systems Corp,Enterprise Strategic,Technology & AI,APAC-East,Japan,Online B2B Portal,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,87,5238.0,17.0,378235.98,73831.66,80.48,Annual Pre-Paid,Completed,David Lin
ORD-2024-00331,2024-10-10,2024,2024-Q4,CUST-0021,Weyland-Yutani Deep Space,Enterprise Strategic,Energy & Mining,LATAM,Brazil,Online B2B Portal,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,88,37100.0,19.0,2644488.0,888812.42,66.39,Net 60,In Fulfillment,Brian O'Connor
ORD-2024-00332,2024-02-28,2024,2024-Q1,CUST-0026,Shinra Electric Power,Enterprise Strategic,Energy & Utilities,APAC-South,Singapore,Online B2B Portal,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,97,8900.0,6.0,811502.0,216184.13,73.36,Annual Pre-Paid,Completed,Jessica Taylor
ORD-2024-00333,2026-01-24,2026,2026-Q1,CUST-0003,Initech Cloud Solutions,Mid-Market,Software,APAC-East,Taiwan,Strategic Reseller Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,16,4590.0,10.0,66096.0,9379.02,85.81,Net 90,Pending Verification,Hannah Schmidt
ORD-2024-00334,2024-06-23,2024,2024-Q2,CUST-0012,Massive Dynamic AI,Enterprise Strategic,Artificial Intelligence,EU-Central,Germany,Direct Field Sales,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,21,11648.0,20.0,195686.4,34303.83,82.47,Net 60,Pending Verification,Vikram Patel
ORD-2024-00335,2024-04-01,2024,2024-Q2,CUST-0015,Acme Aerospace Systems,Mid-Market,Manufacturing,EU-West,France,Strategic Reseller Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,28,33950.0,12.0,836528.0,283750.3,66.08,Net 90,Completed,Hannah Schmidt
ORD-2024-00336,2024-04-30,2024,2024-Q2,CUST-0031,Athena Health Systems,Mid-Market,Healthcare,US-East,United States,Direct Field Sales,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,14,11872.0,8.0,152911.36,28976.7,81.05,Net 90,Completed,Alex Mercer
ORD-2024-00337,2026-06-10,2026,2026-Q2,CUST-0010,Hooli Enterprise Cloud,Enterprise Strategic,Cloud Services,US-Central,United States,Strategic Reseller Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,57,4770.0,25.0,203917.5,20616.06,89.89,Net 60,Pending Verification,Hannah Schmidt
ORD-2024-00338,2026-01-02,2026,2026-Q1,CUST-0012,Massive Dynamic AI,Enterprise Strategic,Artificial Intelligence,APAC-East,South Korea,Direct Field Sales,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,47,10640.0,18.0,410065.6,69383.1,83.08,Net 30,Completed,Kenji Sato
ORD-2024-00339,2024-08-02,2024,2024-Q3,CUST-0011,Pied Piper Compression,Mid-Market,DeepTech,APAC-East,Taiwan,Strategic Reseller Partner,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,7,11088.0,2.0,76063.68,14117.42,81.44,Annual Pre-Paid,Completed,Jessica Taylor
ORD-2024-00340,2024-01-05,2024,2024-Q1,CUST-0003,Initech Cloud Solutions,Mid-Market,Software,APAC-East,Japan,Strategic Reseller Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,2,4680.0,13.0,8143.2,1119.69,86.25,Net 30,Completed,Vikram Patel
ORD-2024-00341,2026-01-21,2026,2026-Q1,CUST-0016,Dunder Mifflin Paper & Tech,SMB Growth,Retail & Supplies,EU-West,United Kingdom,Online B2B Portal,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,3,35000.0,1.0,103950.0,34875.22,66.45,Net 30,Completed,Kenji Sato
ORD-2024-00342,2024-10-24,2024,2024-Q4,CUST-0030,Sartre Software SAS,SMB Growth,Dev Tools,APAC-ANZ,Australia,Online B2B Portal,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,15,6392.0,5.0,91086.0,21887.97,75.97,Annual Pre-Paid,Pending Verification,Gabriel Santos
ORD-2024-00343,2024-07-11,2024,2024-Q3,CUST-0011,Pied Piper Compression,Mid-Market,DeepTech,MEA,United Arab Emirates,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,16,13500.0,3.0,209520.0,50934.31,75.69,Net 30,In Fulfillment,Sarah Chen
ORD-2024-00344,2025-01-10,2025,2025-Q1,CUST-0003,Initech Cloud Solutions,Mid-Market,Software,EU-North,Netherlands,Online B2B Portal,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,5,5022.0,9.0,22850.1,5516.01,75.86,Net 30,Completed,Astrid Lindgren
ORD-2024-00345,2024-04-28,2024,2024-Q2,CUST-0027,Vault-Tec Security Hub,Enterprise Strategic,Cybersecurity,EU-Central,Switzerland,Global Alliance Partner,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,75,25544.0,10.0,1724220.0,316566.79,81.64,Net 30,Pending Verification,Jessica Taylor
ORD-2024-00346,2025-11-08,2025,2025-Q4,CUST-0007,Tyrell Synthetic Dynamics,Enterprise Strategic,Robotics,APAC-South,Singapore,Online B2B Portal,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,82,7128.0,19.0,473441.76,107992.07,77.19,Quarterly Net 30,Completed,Kenji Sato
ORD-2024-00347,2024-04-26,2024,2024-Q2,CUST-0007,Tyrell Synthetic Dynamics,Enterprise Strategic,Robotics,EU-Central,Switzerland,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,30,7560.0,21.0,179172.0,39812.02,77.78,Net 90,Completed,Kenji Sato
ORD-2024-00348,2024-06-13,2024,2024-Q2,CUST-0003,Initech Cloud Solutions,Mid-Market,Software,APAC-East,Japan,Global Alliance Partner,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,32,15180.0,5.0,461472.0,81357.51,82.37,Net 30,Completed,Marcus Vance
ORD-2024-00349,2024-04-02,2024,2024-Q2,CUST-0033,Apex FinTech Global,Enterprise Strategic,Banking,US-West,United States,Direct Field Sales,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,87,37800.0,10.0,2959740.0,995360.56,66.37,Annual Pre-Paid,Completed,Sarah Chen
ORD-2024-00350,2026-04-12,2026,2026-Q2,CUST-0012,Massive Dynamic AI,Enterprise Strategic,Artificial Intelligence,LATAM,Brazil,Direct Field Sales,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,51,33950.0,21.0,1367845.5,411584.71,69.91,Net 30,Completed,Alex Mercer
ORD-2024-00351,2026-05-22,2026,2026-Q2,CUST-0009,Wonka Global Logistics,Mid-Market,Supply Chain,APAC-South,Singapore,Strategic Reseller Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,24,4815.0,13.0,100537.2,15935.15,84.15,Net 30,Pending Verification,Hannah Schmidt
ORD-2024-00352,2024-12-16,2024,2024-Q4,CUST-0012,Massive Dynamic AI,Enterprise Strategic,Artificial Intelligence,US-West,United States,Global Alliance Partner,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,63,6664.0,10.0,377848.8,95180.11,74.81,Annual Pre-Paid,In Fulfillment,Sarah Chen
